Date,department,gl_account,Scenario,amount
2023-07-01,Finance,Utilities,Budget,96338.42
2023-07-01,Finance,Depreciation,Budget,83812.7
2023-07-01,HR,Product Cost,Budget,86742.67
2023-07-01,HR,Freight In,Budget,106903.54
2023-07-01,HR,Packaging,Budget,71948.5
2023-07-01,HR,Salaries,Budget,82164.17
2023-07-01,HR,Marketing Spend,Budget,109963.65
2023-07-01,HR,Software & SaaS,Budget,13098.85
2023-07-01,HR,Office Rent,Budget,32250.84
2023-07-01,HR,Travel & Entertainment,Budget,75408.87
2023-07-01,HR,Professional Services,Budget,97797.26
2023-07-01,HR,Utilities,Budget,118953.81
2023-07-01,HR,Depreciation,Budget,26422.6
2023-07-01,IT,Product Cost,Budget,99755.0
2023-07-01,IT,Freight In,Budget,116802.78
2023-07-01,IT,Packaging,Budget,36417.39
2023-07-01,IT,Salaries,Budget,101729.94
2023-07-01,IT,Marketing Spend,Budget,82918.52
2023-07-01,IT,Software & SaaS,Budget,90366.77
2023-07-01,IT,Office Rent,Budget,77079.26
2023-07-01,IT,Travel & Entertainment,Budget,15357.87
2023-07-01,IT,Professional Services,Budget,56685.73
2023-07-01,IT,Utilities,Budget,106720.88
2023-07-01,IT,Depreciation,Budget,55767.19
2023-07-01,Customer Service,Product Cost,Budget,49941.67
2023-07-01,Customer Service,Freight In,Budget,24378.95
2023-07-01,Customer Service,Packaging,Budget,89963.22
2023-07-01,Customer Service,Salaries,Budget,59420.21
2023-07-01,Customer Service,Marketing Spend,Budget,64903.87
2023-07-01,Customer Service,Software & SaaS,Budget,51119.75
2023-07-01,Customer Service,Office Rent,Budget,112135.86
2023-07-01,Customer Service,Travel & Entertainment,Budget,113963.57
2023-07-01,Customer Service,Professional Services,Budget,43758.44
2023-07-01,Customer Service,Utilities,Budget,51012.81
2023-07-01,Customer Service,Depreciation,Budget,74928.01
2023-08-01,Sales,Product Sales,Budget,32243.63
2023-08-01,Sales,Service Revenue,Budget,15260.21
2023-08-01,Sales,Shipping Revenue,Budget,34971.5
2023-08-01,Sales,Product Cost,Budget,108126.47
2023-08-01,Sales,Freight In,Budget,73572.29
2023-08-01,Sales,Packaging,Budget,99084.15
2023-08-01,Sales,Salaries,Budget,19795.14
2023-08-01,Sales,Marketing Spend,Budget,74379.49
2023-08-01,Sales,Software & SaaS,Budget,50651.7
2023-08-01,Sales,Office Rent,Budget,33417.63
2023-08-01,Sales,Travel & Entertainment,Budget,94112.1
2023-08-01,Sales,Professional Services,Budget,33842.45
2023-08-01,Sales,Utilities,Budget,53264.64
2023-08-01,Sales,Depreciation,Budget,97762.66
2023-08-01,Marketing,Product Cost,Budget,62518.54
2023-08-01,Marketing,Freight In,Budget,46236.64
2023-08-01,Marketing,Packaging,Budget,56587.83
2023-08-01,Marketing,Salaries,Budget,24932.66
2023-08-01,Marketing,Marketing Spend,Budget,95310.72
2023-08-01,Marketing,Software & SaaS,Budget,37893.92
2023-08-01,Marketing,Office Rent,Budget,22511.0
2023-08-01,Marketing,Travel & Entertainment,Budget,54355.41
2023-08-01,Marketing,Professional Services,Budget,74815.71
2023-08-01,Marketing,Utilities,Budget,50522.88
2023-08-01,Marketing,Depreciation,Budget,72764.4
2023-08-01,Operations,Product Cost,Budget,24028.82
2023-08-01,Operations,Freight In,Budget,19097.45
2023-08-01,Operations,Packaging,Budget,66175.15
2023-08-01,Operations,Salaries,Budget,112597.2
2023-08-01,Operations,Marketing Spend,Budget,72442.38
2023-08-01,Operations,Software & SaaS,Budget,89334.32
2023-08-01,Operations,Office Rent,Budget,51087.38
2023-08-01,Operations,Travel & Entertainment,Budget,81320.98
2023-08-01,Operations,Professional Services,Budget,116197.97
2023-08-01,Operations,Utilities,Budget,64444.35
2023-08-01,Operations,Depreciation,Budget,102953.49
2023-08-01,Finance,Product Cost,Budget,43072.11
2023-08-01,Finance,Freight In,Budget,23809.3
2023-08-01,Finance,Packaging,Budget,43199.04
2023-08-01,Finance,Salaries,Budget,48471.64
2023-08-01,Finance,Marketing Spend,Budget,86523.42
2023-08-01,Finance,Software & SaaS,Budget,46346.8
2023-08-01,Finance,Office Rent,Budget,104275.36
2023-08-01,Finance,Travel & Entertainment,Budget,116555.9
2023-08-01,Finance,Professional Services,Budget,78079.1
2023-08-01,Finance,Utilities,Budget,90638.02
2023-08-01,Finance,Depreciation,Budget,75067.66
2023-08-01,HR,Product Cost,Budget,59577.81
2023-08-01,HR,Freight In,Budget,55947.59
2023-08-01,HR,Packaging,Budget,38224.03
2023-08-01,HR,Salaries,Budget,21046.2
2023-08-01,HR,Marketing Spend,Budget,107890.34
2023-08-01,HR,Software & SaaS,Budget,117412.87
2023-08-01,HR,Office Rent,Budget,69081.78
2023-08-01,HR,Travel & Entertainment,Budget,53970.93
2023-08-01,HR,Professional Services,Budget,35061.22
2023-08-01,HR,Utilities,Budget,80753.79
2023-08-01,HR,Depreciation,Budget,98205.2
2023-08-01,IT,Product Cost,Budget,88853.93
2023-08-01,IT,Freight In,Budget,26049.76
2023-08-01,IT,Packaging,Budget,92354.07
2023-08-01,IT,Salaries,Budget,78445.72
2023-08-01,IT,Marketing Spend,Budget,102564.29
2023-08-01,IT,Software & SaaS,Budget,111290.48
2023-08-01,IT,Office Rent,Budget,103588.07
2023-08-01,IT,Travel & Entertainment,Budget,65542.3
2023-08-01,IT,Professional Services,Budget,77644.79
2023-08-01,IT,Utilities,Budget,113187.18
2023-08-01,IT,Depreciation,Budget,33554.07
2023-08-01,Customer Service,Product Cost,Budget,103227.5
2023-08-01,Customer Service,Freight In,Budget,36996.19
2023-08-01,Customer Service,Packaging,Budget,114856.78
2023-08-01,Customer Service,Salaries,Budget,43735.49
2023-08-01,Customer Service,Marketing Spend,Budget,79757.7
2023-08-01,Customer Service,Software & SaaS,Budget,45744.58
2023-08-01,Customer Service,Office Rent,Budget,104060.02
2023-08-01,Customer Service,Travel & Entertainment,Budget,50637.44
2023-08-01,Customer Service,Professional Services,Budget,20175.94
2023-08-01,Customer Service,Utilities,Budget,55323.98
2023-08-01,Customer Service,Depreciation,Budget,106666.84
2023-09-01,Sales,Product Sales,Budget,35320.85
2023-09-01,Sales,Service Revenue,Budget,53971.77
2023-09-01,Sales,Shipping Revenue,Budget,64367.13
2023-09-01,Sales,Product Cost,Budget,110323.59
2023-09-01,Sales,Freight In,Budget,101358.18
2023-09-01,Sales,Packaging,Budget,37572.65
2023-09-01,Sales,Salaries,Budget,88011.47
2023-09-01,Sales,Marketing Spend,Budget,82997.25
2023-09-01,Sales,Software & SaaS,Budget,10436.26
2023-09-01,Sales,Office Rent,Budget,19169.6
2023-09-01,Sales,Travel & Entertainment,Budget,83304.88
2023-09-01,Sales,Professional Services,Budget,52341.33
2023-09-01,Sales,Utilities,Budget,111015.91
2023-09-01,Sales,Depreciation,Budget,111850.99
2023-09-01,Marketing,Product Cost,Budget,38510.68
2023-09-01,Marketing,Freight In,Budget,89281.66
2023-09-01,Marketing,Packaging,Budget,15579.61
2023-09-01,Marketing,Salaries,Budget,111897.16
2023-09-01,Marketing,Marketing Spend,Budget,118381.08
2023-09-01,Marketing,Software & SaaS,Budget,73589.88
2023-09-01,Marketing,Office Rent,Budget,21919.13
2023-09-01,Marketing,Travel & Entertainment,Budget,24680.78
2023-09-01,Marketing,Professional Services,Budget,93879.94
2023-09-01,Marketing,Utilities,Budget,29505.33
2023-09-01,Marketing,Depreciation,Budget,28200.37
2023-09-01,Operations,Product Cost,Budget,63636.5
2023-09-01,Operations,Freight In,Budget,52126.67
2023-09-01,Operations,Packaging,Budget,76811.0
2023-09-01,Operations,Salaries,Budget,83090.33
2023-09-01,Operations,Marketing Spend,Budget,90512.54
2023-09-01,Operations,Software & SaaS,Budget,39679.38
2023-09-01,Operations,Office Rent,Budget,84152.25
2023-09-01,Operations,Travel & Entertainment,Budget,49562.21
2023-09-01,Operations,Professional Services,Budget,25452.63
2023-09-01,Operations,Utilities,Budget,113441.09
2023-09-01,Operations,Depreciation,Budget,17407.07
2023-09-01,Finance,Product Cost,Budget,86630.67
2023-09-01,Finance,Freight In,Budget,70711.78
2023-09-01,Finance,Packaging,Budget,77388.67
2023-09-01,Finance,Salaries,Budget,89972.99
2023-09-01,Finance,Marketing Spend,Budget,72240.16
2023-09-01,Finance,Software & SaaS,Budget,29544.7
2023-09-01,Finance,Office Rent,Budget,75191.36
2023-09-01,Finance,Travel & Entertainment,Budget,99588.39
2023-09-01,Finance,Professional Services,Budget,80743.75
2023-09-01,Finance,Utilities,Budget,41145.43
2023-09-01,Finance,Depreciation,Budget,110153.73
2023-09-01,HR,Product Cost,Budget,22419.34
2023-09-01,HR,Freight In,Budget,10752.38
2023-09-01,HR,Packaging,Budget,99712.42
2023-09-01,HR,Salaries,Budget,86270.42
2023-09-01,HR,Marketing Spend,Budget,73497.11
2023-09-01,HR,Software & SaaS,Budget,23309.68
2023-09-01,HR,Office Rent,Budget,55340.68
2023-09-01,HR,Travel & Entertainment,Budget,109634.12
2023-09-01,HR,Professional Services,Budget,100287.0
2023-09-01,HR,Utilities,Budget,59524.71
2023-09-01,HR,Depreciation,Budget,26736.15
2023-09-01,IT,Product Cost,Budget,65669.76
2023-09-01,IT,Freight In,Budget,43794.6
2023-09-01,IT,Packaging,Budget,65351.61
2023-09-01,IT,Salaries,Budget,53010.41
2023-09-01,IT,Marketing Spend,Budget,42702.45
2023-09-01,IT,Software & SaaS,Budget,69670.88
2023-09-01,IT,Office Rent,Budget,113344.52
2023-09-01,IT,Travel & Entertainment,Budget,37202.23
2023-09-01,IT,Professional Services,Budget,107560.68
2023-09-01,IT,Utilities,Budget,76733.81
2023-09-01,IT,Depreciation,Budget,55797.66
2023-09-01,Customer Service,Product Cost,Budget,86323.36
2023-09-01,Customer Service,Freight In,Budget,119575.85
2023-09-01,Customer Service,Packaging,Budget,31052.76
2023-09-01,Customer Service,Salaries,Budget,22504.7
2023-09-01,Customer Service,Marketing Spend,Budget,108167.34
2023-09-01,Customer Service,Software & SaaS,Budget,16779.99
2023-09-01,Customer Service,Office Rent,Budget,25113.34
2023-09-01,Customer Service,Travel & Entertainment,Budget,54290.64
2023-09-01,Customer Service,Professional Services,Budget,94425.28
2023-09-01,Customer Service,Utilities,Budget,35940.48
2023-09-01,Customer Service,Depreciation,Budget,37577.62
2023-10-01,Sales,Product Sales,Budget,13807.6
2023-10-01,Sales,Service Revenue,Budget,129991.31
2023-10-01,Sales,Shipping Revenue,Budget,135302.63
2023-10-01,Sales,Product Cost,Budget,113693.65
2023-10-01,Sales,Freight In,Budget,18984.04
2023-10-01,Sales,Packaging,Budget,95839.42
2023-10-01,Sales,Salaries,Budget,25338.13
2023-10-01,Sales,Marketing Spend,Budget,101853.62
2023-10-01,Sales,Software & SaaS,Budget,37845.18
2023-10-01,Sales,Office Rent,Budget,56630.31
2023-10-01,Sales,Travel & Entertainment,Budget,99489.68
2023-10-01,Sales,Professional Services,Budget,13260.16
2023-10-01,Sales,Utilities,Budget,78098.74
2023-10-01,Sales,Depreciation,Budget,81699.41
2023-10-01,Marketing,Product Cost,Budget,82722.64
2023-10-01,Marketing,Freight In,Budget,68878.93
2023-10-01,Marketing,Packaging,Budget,110092.16
2023-10-01,Marketing,Salaries,Budget,53465.29
2023-10-01,Marketing,Marketing Spend,Budget,15698.99
2023-10-01,Marketing,Software & SaaS,Budget,106416.41
2023-10-01,Marketing,Office Rent,Budget,63547.43
2023-10-01,Marketing,Travel & Entertainment,Budget,14368.89
2023-10-01,Marketing,Professional Services,Budget,29632.6
2023-10-01,Marketing,Utilities,Budget,85696.41
2023-10-01,Marketing,Depreciation,Budget,101581.61
2023-10-01,Operations,Product Cost,Budget,107071.67
2023-10-01,Operations,Freight In,Budget,18034.68
2023-10-01,Operations,Packaging,Budget,99581.31
2023-10-01,Operations,Salaries,Budget,88615.32
2023-10-01,Operations,Marketing Spend,Budget,110894.84
2023-10-01,Operations,Software & SaaS,Budget,60814.72
2023-10-01,Operations,Office Rent,Budget,47913.18
2023-10-01,Operations,Travel & Entertainment,Budget,48099.07
2023-10-01,Operations,Professional Services,Budget,58055.48
2023-10-01,Operations,Utilities,Budget,118766.63
2023-10-01,Operations,Depreciation,Budget,32810.45
2023-10-01,Finance,Product Cost,Budget,119789.81
2023-10-01,Finance,Freight In,Budget,89630.99
2023-10-01,Finance,Packaging,Budget,88464.04
2023-10-01,Finance,Salaries,Budget,45096.89
2023-10-01,Finance,Marketing Spend,Budget,71110.62
2023-10-01,Finance,Software & SaaS,Budget,70646.51
2023-10-01,Finance,Office Rent,Budget,66241.82
2023-10-01,Finance,Travel & Entertainment,Budget,51945.95
2023-10-01,Finance,Professional Services,Budget,83767.95
2023-10-01,Finance,Utilities,Budget,101761.92
2023-10-01,Finance,Depreciation,Budget,56912.73
2023-10-01,HR,Product Cost,Budget,107310.31
2023-10-01,HR,Freight In,Budget,14370.48
2023-10-01,HR,Packaging,Budget,106404.41
2023-10-01,HR,Salaries,Budget,110549.45
2023-10-01,HR,Marketing Spend,Budget,35408.35
2023-10-01,HR,Software & SaaS,Budget,76229.36
2023-10-01,HR,Office Rent,Budget,17785.42
2023-10-01,HR,Travel & Entertainment,Budget,56901.97
2023-10-01,HR,Professional Services,Budget,30579.5
2023-10-01,HR,Utilities,Budget,31028.61
2023-10-01,HR,Depreciation,Budget,87781.98
2023-10-01,IT,Product Cost,Budget,48079.9
2023-10-01,IT,Freight In,Budget,118174.61
2023-10-01,IT,Packaging,Budget,10362.62
2023-10-01,IT,Salaries,Budget,10674.3
2023-10-01,IT,Marketing Spend,Budget,111070.96
2023-10-01,IT,Software & SaaS,Budget,72297.66
2023-10-01,IT,Office Rent,Budget,77036.38
2023-10-01,IT,Travel & Entertainment,Budget,53944.86
2023-10-01,IT,Professional Services,Budget,60167.55
2023-10-01,IT,Utilities,Budget,87478.43
2023-10-01,IT,Depreciation,Budget,94556.66
2023-10-01,Customer Service,Product Cost,Budget,112780.03
2023-10-01,Customer Service,Freight In,Budget,110314.8
2023-10-01,Customer Service,Packaging,Budget,77197.62
2023-10-01,Customer Service,Salaries,Budget,70768.95
2023-10-01,Customer Service,Marketing Spend,Budget,40569.44
2023-10-01,Customer Service,Software & SaaS,Budget,109024.72
2023-10-01,Customer Service,Office Rent,Budget,47031.16
2023-10-01,Customer Service,Travel & Entertainment,Budget,103071.84
2023-10-01,Customer Service,Professional Services,Budget,13802.59
2023-10-01,Customer Service,Utilities,Budget,17405.3
2023-10-01,Customer Service,Depreciation,Budget,74001.85
2023-11-01,Sales,Product Sales,Budget,109514.15
2023-11-01,Sales,Service Revenue,Budget,117786.54
2023-11-01,Sales,Shipping Revenue,Budget,26745.46
2023-11-01,Sales,Product Cost,Budget,64767.26
2023-11-01,Sales,Freight In,Budget,83977.68
2023-11-01,Sales,Packaging,Budget,98735.56
2023-11-01,Sales,Salaries,Budget,54209.31
2023-11-01,Sales,Marketing Spend,Budget,76594.68
2023-11-01,Sales,Software & SaaS,Budget,46869.21
2023-11-01,Sales,Office Rent,Budget,17137.41
2023-11-01,Sales,Travel & Entertainment,Budget,107119.31
2023-11-01,Sales,Professional Services,Budget,25473.35
2023-11-01,Sales,Utilities,Budget,56179.01
2023-11-01,Sales,Depreciation,Budget,102760.59
2023-11-01,Marketing,Product Cost,Budget,61273.4
2023-11-01,Marketing,Freight In,Budget,14349.22
2023-11-01,Marketing,Packaging,Budget,107187.17
2023-11-01,Marketing,Salaries,Budget,28973.81
2023-11-01,Marketing,Marketing Spend,Budget,69949.18
2023-11-01,Marketing,Software & SaaS,Budget,18819.61
2023-11-01,Marketing,Office Rent,Budget,97169.71
2023-11-01,Marketing,Travel & Entertainment,Budget,78429.64
2023-11-01,Marketing,Professional Services,Budget,92512.84
2023-11-01,Marketing,Utilities,Budget,104679.13
2023-11-01,Marketing,Depreciation,Budget,91589.59
2023-11-01,Operations,Product Cost,Budget,45217.31
2023-11-01,Operations,Freight In,Budget,100321.34
2023-11-01,Operations,Packaging,Budget,27735.46
2023-11-01,Operations,Salaries,Budget,114278.99
2023-11-01,Operations,Marketing Spend,Budget,93316.2
2023-11-01,Operations,Software & SaaS,Budget,99841.7
2023-11-01,Operations,Office Rent,Budget,43639.45
2023-11-01,Operations,Travel & Entertainment,Budget,32642.89
2023-11-01,Operations,Professional Services,Budget,21567.07
2023-11-01,Operations,Utilities,Budget,68854.29
2023-11-01,Operations,Depreciation,Budget,117138.8
2023-11-01,Finance,Product Cost,Budget,57518.32
2023-11-01,Finance,Freight In,Budget,95961.66
2023-11-01,Finance,Packaging,Budget,38535.74
2023-11-01,Finance,Salaries,Budget,12942.62
2023-11-01,Finance,Marketing Spend,Budget,68580.18
2023-11-01,Finance,Software & SaaS,Budget,12058.37
2023-11-01,Finance,Office Rent,Budget,42762.43
2023-11-01,Finance,Travel & Entertainment,Budget,88678.97
2023-11-01,Finance,Professional Services,Budget,110946.48
2023-11-01,Finance,Utilities,Budget,65087.98
2023-11-01,Finance,Depreciation,Budget,87706.41
2023-11-01,HR,Product Cost,Budget,19596.83
2023-11-01,HR,Freight In,Budget,66957.54
2023-11-01,HR,Packaging,Budget,16894.93
2023-11-01,HR,Salaries,Budget,61764.03
2023-11-01,HR,Marketing Spend,Budget,97179.46
2023-11-01,HR,Software & SaaS,Budget,93543.71
2023-11-01,HR,Office Rent,Budget,76724.06
2023-11-01,HR,Travel & Entertainment,Budget,110623.68
2023-11-01,HR,Professional Services,Budget,83121.39
2023-11-01,HR,Utilities,Budget,40811.47
2023-11-01,HR,Depreciation,Budget,83072.07
2023-11-01,IT,Product Cost,Budget,89666.05
2023-11-01,IT,Freight In,Budget,24268.02
2023-11-01,IT,Packaging,Budget,49734.56
2023-11-01,IT,Salaries,Budget,98526.85
2023-11-01,IT,Marketing Spend,Budget,53460.81
2023-11-01,IT,Software & SaaS,Budget,79190.68
2023-11-01,IT,Office Rent,Budget,23415.46
2023-11-01,IT,Travel & Entertainment,Budget,46735.39
2023-11-01,IT,Professional Services,Budget,72834.72
2023-11-01,IT,Utilities,Budget,89282.68
2023-11-01,IT,Depreciation,Budget,119835.71
2023-11-01,Customer Service,Product Cost,Budget,24069.35
2023-11-01,Customer Service,Freight In,Budget,115610.63
2023-11-01,Customer Service,Packaging,Budget,104668.77
2023-11-01,Customer Service,Salaries,Budget,24352.46
2023-11-01,Customer Service,Marketing Spend,Budget,51555.01
2023-11-01,Customer Service,Software & SaaS,Budget,88185.02
2023-11-01,Customer Service,Office Rent,Budget,75990.09
2023-11-01,Customer Service,Travel & Entertainment,Budget,113503.8
2023-11-01,Customer Service,Professional Services,Budget,88684.58
2023-11-01,Customer Service,Utilities,Budget,100548.85
2023-11-01,Customer Service,Depreciation,Budget,62373.31
2023-12-01,Sales,Product Sales,Budget,68016.85
2023-12-01,Sales,Service Revenue,Budget,87014.88
2023-12-01,Sales,Shipping Revenue,Budget,24641.38
2023-12-01,Sales,Product Cost,Budget,76711.86
2023-12-01,Sales,Freight In,Budget,116805.75
2023-12-01,Sales,Packaging,Budget,60211.87
2023-12-01,Sales,Salaries,Budget,27681.06
2023-12-01,Sales,Marketing Spend,Budget,62420.67
2023-12-01,Sales,Software & SaaS,Budget,49737.07
2023-12-01,Sales,Office Rent,Budget,45099.36
2023-12-01,Sales,Travel & Entertainment,Budget,55087.81
2023-12-01,Sales,Professional Services,Budget,101193.93
2023-12-01,Sales,Utilities,Budget,96940.23
2023-12-01,Sales,Depreciation,Budget,34568.12
2023-12-01,Marketing,Product Cost,Budget,71107.27
2023-12-01,Marketing,Freight In,Budget,64849.43
2023-12-01,Marketing,Packaging,Budget,82305.27
2023-12-01,Marketing,Salaries,Budget,90070.58
2023-12-01,Marketing,Marketing Spend,Budget,78901.64
2023-12-01,Marketing,Software & SaaS,Budget,48261.96
2023-12-01,Marketing,Office Rent,Budget,45089.82
2023-12-01,Marketing,Travel & Entertainment,Budget,31197.63
2023-12-01,Marketing,Professional Services,Budget,94395.45
2023-12-01,Marketing,Utilities,Budget,45781.83
2023-12-01,Marketing,Depreciation,Budget,89232.19
2023-12-01,Operations,Product Cost,Budget,109058.03
2023-12-01,Operations,Freight In,Budget,76104.57
2023-12-01,Operations,Packaging,Budget,74188.21
2023-12-01,Operations,Salaries,Budget,84169.93
2023-12-01,Operations,Marketing Spend,Budget,13420.64
