shipment_id,order_id,carrier,ship_date,total_weight_lbs,billed_shipping_cost,is_bundled_shipment,tracking_number,zone,delivery_days
SHIP-000259,ORD-000265,Amazon Logistics,2023-03-21,143.34,40.34,0,D53I0QAOYRXX,7,4
SHIP-000260,ORD-000266,UPS,2023-03-21,114.03,53.41,0,ID2CPDD8L0AI,4,2
SHIP-000261,ORD-000268,DHL,2023-03-21,171.54,103.45,0,JCRW9A8RWHO3,3,1
SHIP-000262,ORD-000269,UPS,2023-03-21,46.48,26.39,0,K7SBFDGJ9KKU,8,4
SHIP-000263,ORD-000270,DHL,2023-03-21,166.02,100.41,1,57CPLEXAZH37,2,3
SHIP-000264,ORD-000271,FedEx,2023-03-22,126.7,65.52,1,QF60WR38AIZZ,1,9
SHIP-000265,ORD-000273,DHL,2023-03-22,399.77,228.97,1,V28O470JP8Q9,2,8
SHIP-000266,ORD-000274,Amazon Logistics,2023-03-22,147.63,41.41,0,9BLB8ND6NYLR,5,1
SHIP-000267,ORD-000275,Amazon Logistics,2023-03-23,253.56,67.89,0,GEORL0YB9C55,2,5
SHIP-000268,ORD-000276,DHL,2023-03-23,171.86,103.62,0,MWBWACJ28MSA,1,1
SHIP-000269,ORD-000277,UPS,2023-03-23,222.06,96.62,1,KAZJMWN2K83M,6,7
SHIP-000270,ORD-000278,DHL,2023-03-23,15.28,17.5,1,9TV4OEPC8TZV,2,2
SHIP-000271,ORD-000279,USPS,2023-03-23,219.01,70.9,0,EYD3MYNUEUVL,2,6
SHIP-000272,ORD-000280,FedEx,2023-03-24,15.25,15.36,0,P441JWYR248X,4,2
SHIP-000273,ORD-000281,USPS,2023-03-24,5.4,6.82,0,Y61FIVOCN8DS,5,5
SHIP-000274,ORD-000282,Amazon Logistics,2023-03-24,43.45,15.36,0,PN8S6GYDXIS1,2,4
SHIP-000275,ORD-000283,Amazon Logistics,2023-03-24,322.9,85.22,0,WJ0Y17VZ2QZ9,2,5
SHIP-000276,ORD-000284,Amazon Logistics,2023-03-24,60.83,19.71,0,KT79AAXN45JO,3,5
SHIP-000277,ORD-000285,USPS,2023-03-25,113.98,39.39,0,4SUXRIOW2PJU,4,8
SHIP-000278,ORD-000286,FedEx,2023-03-25,122.0,63.4,0,LJFEDTEETQP3,7,7
SHIP-000279,ORD-000287,FedEx,2023-03-25,4.44,10.5,0,OCVVV6F4EUXH,8,7
SHIP-000280,ORD-000288,DHL,2023-03-25,183.0,109.75,0,R7A2P4LEW4P2,7,8
SHIP-000281,ORD-000289,UPS,2023-03-25,183.0,81.0,1,KJQ879JMQ48B,6,1
SHIP-000282,ORD-000290,FedEx,2023-03-25,5.52,10.98,0,M8JKX2Y5L3EO,4,8
SHIP-000283,ORD-000291,UPS,2023-03-25,374.53,157.61,0,67TM0ZXO41OI,6,5
SHIP-000284,ORD-000292,Amazon Logistics,2023-03-26,205.12,55.78,0,A6M9682YF7QT,3,8
SHIP-000285,ORD-000293,Amazon Logistics,2023-03-26,179.02,49.25,0,LSUCZUJ7F593,1,4
SHIP-000286,ORD-000294,Amazon Logistics,2023-03-26,128.3,36.58,0,PVBW2P5JG6V3,5,4
SHIP-000287,ORD-000295,Amazon Logistics,2023-03-26,14.98,8.25,0,B8VODMR5QSFR,7,5
SHIP-000288,ORD-000296,USPS,2023-03-26,122.75,42.02,0,CEGYUA4QGVMD,2,6
SHIP-000289,ORD-000297,UPS,2023-03-26,71.88,36.55,0,RCWFBYACH4L0,1,3
SHIP-000290,ORD-000298,Amazon Logistics,2023-03-26,31.41,12.35,0,1KG9UZ1KKTDN,6,10
SHIP-000291,ORD-000299,UPS,2023-03-27,169.92,75.77,0,EYUK6BCDFQVD,7,6
SHIP-000292,ORD-000300,FedEx,2023-03-27,32.19,22.99,0,DCF33U699VNP,7,10
SHIP-000293,ORD-000301,FedEx,2023-03-27,52.04,31.92,0,H8KGYZM5095T,5,7
SHIP-000294,ORD-000303,USPS,2023-03-27,35.04,15.71,0,ZIWWL0A9GQ2Y,2,8
SHIP-000295,ORD-000304,DHL,2023-03-27,235.29,138.51,0,3OM8LHPWF5XK,4,8
SHIP-000296,ORD-000305,FedEx,2023-03-28,48.45,30.3,1,8Z1R505S34CG,7,8
SHIP-000297,ORD-000306,DHL,2023-03-28,27.32,24.13,0,RJ2NWBAN52V5,7,6
SHIP-000298,ORD-000307,UPS,2023-03-28,12.67,12.87,0,0DLHXBAAC6QD,2,3
SHIP-000299,ORD-000308,Amazon Logistics,2023-03-28,90.69,27.17,0,2IYQ9GNTDWHM,1,2
SHIP-000300,ORD-000309,UPS,2023-03-28,11.04,12.22,0,N6XBELKO48DH,1,1
SHIP-000301,ORD-000310,USPS,2023-03-29,43.8,18.34,0,Z9YJG6QOARIG,2,8
SHIP-000302,ORD-000311,UPS,2023-03-29,67.41,34.76,0,H4RWB45D5KGF,3,3
SHIP-000303,ORD-000312,UPS,2023-03-29,186.12,82.25,0,YJ9OHNJYPOGX,2,5
SHIP-000304,ORD-000313,Amazon Logistics,2023-03-30,238.17,64.04,0,TBJQCU49BKB6,4,2
SHIP-000305,ORD-000314,UPS,2023-03-30,10.2,11.88,0,UL867WC8RVG5,5,8
SHIP-000306,ORD-000315,Amazon Logistics,2023-03-30,147.36,41.34,0,VP4JS6NLM4GL,5,1
SHIP-000307,ORD-000317,USPS,2023-03-31,400.44,125.33,0,5XYOD0R450F1,2,2
SHIP-000308,ORD-000318,DHL,2023-03-31,72.4,48.92,0,U2NNU8UY5MRU,7,8
SHIP-000309,ORD-000319,USPS,2023-03-31,77.2,28.36,0,N85J0DK90W71,7,8
SHIP-000310,ORD-000320,DHL,2023-03-31,433.38,247.46,0,ATZ4C3IYX95O,5,10
SHIP-000311,ORD-000321,Amazon Logistics,2023-03-31,24.5,10.62,0,PKJOUSK57QNT,8,1
SHIP-000312,ORD-000322,USPS,2023-03-31,52.14,20.84,1,T6HMRYI02O0Y,6,5
SHIP-000313,ORD-000323,UPS,2023-03-31,47.22,26.69,1,QDB2PC3Q1D05,1,8
SHIP-000314,ORD-000324,UPS,2023-03-31,517.48,214.79,0,TGKNQDW7RBPE,2,10
SHIP-000315,ORD-000325,FedEx,2023-04-02,249.65,120.84,0,2G1K5JAW2DF8,6,10
SHIP-000316,ORD-000326,FedEx,2023-04-02,221.1,108.0,0,HP36KY6YDYBV,5,5
SHIP-000317,ORD-000328,FedEx,2023-04-02,10.64,13.29,0,W1V49TDYF12C,4,7
SHIP-000318,ORD-000329,USPS,2023-04-02,31.35,14.61,1,AUBM3BCOXZ0O,4,8
SHIP-000319,ORD-000330,USPS,2023-04-02,121.14,41.54,1,67W5WLO61PO9,7,6
SHIP-000320,ORD-000331,DHL,2023-04-02,115.11,72.41,0,O5G4B2I5SGFC,3,3
SHIP-000321,ORD-000332,Amazon Logistics,2023-04-02,134.12,38.03,0,JBT8AWAP2QH8,8,2
SHIP-000322,ORD-000333,USPS,2023-04-02,85.7,30.91,0,TH5619XPLKK8,4,10
SHIP-000323,ORD-000335,UPS,2023-04-03,6.06,10.22,0,AAPI34ZATZ8R,1,7
SHIP-000324,ORD-000336,UPS,2023-04-03,98.85,47.34,0,5YQWAK59W803,1,5
SHIP-000325,ORD-000337,FedEx,2023-04-03,16.74,16.03,0,EXUFQJEGY1LW,1,2
SHIP-000326,ORD-000338,FedEx,2023-04-03,331.42,157.64,0,T86LR6SAKRAF,3,9
SHIP-000327,ORD-000339,FedEx,2023-04-03,163.59,82.12,0,AFLGNFTC46EL,5,8
SHIP-000328,ORD-000340,FedEx,2023-04-03,19.98,17.49,1,2TR11ANH50ET,5,2
SHIP-000329,ORD-000341,DHL,2023-04-03,131.5,81.42,0,MDKE87AJ790N,6,7
SHIP-000330,ORD-000342,FedEx,2023-04-03,109.96,57.98,0,6H2FOW2NU7JI,8,10
SHIP-000331,ORD-000343,Amazon Logistics,2023-04-03,327.5,86.38,0,UFN4VNBOOBCK,2,4
SHIP-000332,ORD-000344,USPS,2023-04-03,152.8,51.04,0,VKDXT3U6OKGK,7,6
SHIP-000333,ORD-000345,Amazon Logistics,2023-04-03,102.32,30.08,0,HX68YV2NP1N1,6,2
SHIP-000334,ORD-000346,UPS,2023-04-03,173.64,77.26,0,NIX9TWU52IYB,4,1
SHIP-000335,ORD-000347,UPS,2023-04-03,162.49,72.8,0,3H3YS1DUAFA0,3,8
SHIP-000336,ORD-000348,USPS,2023-04-04,24.66,12.6,1,A2I477PKBRFB,3,8
SHIP-000337,ORD-000349,UPS,2023-04-04,54.54,29.62,0,0V8HSM8RT419,3,4
SHIP-000338,ORD-000350,FedEx,2023-04-04,13.5,14.57,0,4UBV9TKRWQDY,7,3
SHIP-000339,ORD-000351,FedEx,2023-04-04,71.17,40.53,1,UX5X64OS9GXC,7,9
SHIP-000340,ORD-000352,FedEx,2023-04-05,125.32,64.89,0,NA164S6C6RB0,3,6
SHIP-000341,ORD-000353,Amazon Logistics,2023-04-05,82.36,25.09,0,YNSATCQEWDW2,8,1
SHIP-000342,ORD-000354,USPS,2023-04-05,309.31,97.99,0,BCHUAT45J69T,1,5
SHIP-000343,ORD-000355,UPS,2023-04-05,34.02,21.41,0,TGO2T7Q0ECDC,1,7
SHIP-000344,ORD-000356,UPS,2023-04-06,130.77,60.11,0,0OC7VUWKXT0A,4,8
SHIP-000345,ORD-000357,USPS,2023-04-06,100.18,35.25,0,7XM7IDP5SRK6,6,6
SHIP-000346,ORD-000358,FedEx,2023-04-06,27.42,20.84,0,8DWPZKG84YNE,8,10
SHIP-000347,ORD-000359,UPS,2023-04-06,81.32,40.33,0,8JHE9FI3M5RP,1,9
SHIP-000348,ORD-000360,UPS,2023-04-06,345.04,145.82,0,A6SZO61LQONE,8,9
SHIP-000349,ORD-000361,Amazon Logistics,2023-04-06,66.36,21.09,0,4ME6XKJUPQVU,1,8
SHIP-000350,ORD-000362,DHL,2023-04-06,357.02,205.46,0,9PWBXD9JIFZ7,7,9
SHIP-000351,ORD-000363,UPS,2023-04-06,298.03,127.01,0,9W24XVOFXJX0,3,10
SHIP-000352,ORD-000364,USPS,2023-04-06,87.67,31.5,0,PDIORXB6HXCK,3,7
SHIP-000353,ORD-000365,Amazon Logistics,2023-04-07,102.16,30.04,1,INXB0FP54WB2,2,5
SHIP-000354,ORD-000366,Amazon Logistics,2023-04-07,174.4,48.1,0,B6DBDO4VLMLZ,1,1
SHIP-000355,ORD-000367,FedEx,2023-04-07,332.84,158.28,1,554E0RK1Y2AX,3,3
SHIP-000356,ORD-000368,Amazon Logistics,2023-04-08,48.51,16.63,0,YU7Q7HR8FOO3,7,10
SHIP-000357,ORD-000369,FedEx,2023-04-08,34.65,24.09,0,BQWYO653DYJX,6,1
SHIP-000358,ORD-000371,USPS,2023-04-09,127.9,43.57,0,OG996JLULYM7,6,1
SHIP-000359,ORD-000372,FedEx,2023-04-09,53.28,32.48,0,9K5YJCOFNUMZ,8,6
SHIP-000360,ORD-000373,DHL,2023-04-09,193.84,115.71,0,XU7U0C0Y5F2T,3,4
SHIP-000361,ORD-000374,Amazon Logistics,2023-04-09,253.5,67.88,1,5O70AXW9VRZK,5,4
SHIP-000362,ORD-000375,USPS,2023-04-10,239.39,77.02,0,ZFZMQP7RXKZK,8,8
SHIP-000363,ORD-000376,Amazon Logistics,2023-04-10,36.75,13.69,1,W1Z6R222H1D2,7,8
SHIP-000364,ORD-000377,UPS,2023-04-10,66.79,34.52,0,25AVPK9WFUCW,3,2
SHIP-000365,ORD-000378,DHL,2023-04-10,2.76,10.62,1,EMMV8B71KVAX,8,10
SHIP-000366,ORD-000379,USPS,2023-04-10,82.02,29.81,0,D130IYMN8X9I,4,5
SHIP-000367,ORD-000380,USPS,2023-04-10,171.42,56.63,0,ZQA1OXC0VVKL,8,9
SHIP-000368,ORD-000381,UPS,2023-04-11,224.01,97.4,0,XJLAR90ESCDC,7,5
SHIP-000369,ORD-000382,FedEx,2023-04-11,212.05,103.92,0,DXCJ19SHQ8BC,1,8
SHIP-000370,ORD-000383,USPS,2023-04-11,126.18,43.05,1,NXAOEYGO7Z55,4,3
SHIP-000371,ORD-000384,USPS,2023-04-11,216.06,70.02,0,QA1VB0BS90XP,8,8
SHIP-000372,ORD-000385,USPS,2023-04-11,131.03,44.51,0,F8GVP4N23KJD,4,9
SHIP-000373,ORD-000386,FedEx,2023-04-11,63.85,37.23,0,QZUSOFVD2ML0,6,3
SHIP-000374,ORD-000387,Amazon Logistics,2023-04-11,23.8,10.45,0,K4T0RDX0GH9Q,4,2
SHIP-000375,ORD-000388,USPS,2023-04-12,193.71,63.31,0,HKR65WPDQMBE,1,1
SHIP-000376,ORD-000389,USPS,2023-04-12,69.4,26.02,0,GTLVU53Y15CA,2,3
SHIP-000377,ORD-000390,FedEx,2023-04-12,58.4,34.78,0,I6BXPDZLHR69,4,3
SHIP-000378,ORD-000392,UPS,2023-04-12,191.6,84.44,0,QU3G58K4NGOS,8,6
SHIP-000379,ORD-000393,Amazon Logistics,2023-04-13,127.72,36.43,0,C5FJ2TEXQQGD,5,5
SHIP-000380,ORD-000394,FedEx,2023-04-13,235.99,114.7,0,J2EZNJ8U81NW,4,9
SHIP-000381,ORD-000395,Amazon Logistics,2023-04-13,228.08,61.52,0,88ZFR7CM4IWT,1,8
SHIP-000382,ORD-000396,UPS,2023-04-13,51.32,28.33,1,Y6FD627DTQ9R,2,5
SHIP-000383,ORD-000397,DHL,2023-04-13,191.06,114.18,0,0O8COOQNADLZ,4,5
SHIP-000384,ORD-000398,DHL,2023-04-13,96.6,62.23,0,1AGXMNKN444O,8,4
SHIP-000385,ORD-000399,DHL,2023-04-14,196.41,117.13,0,VR9DCASW22FI,5,7
SHIP-000386,ORD-000400,UPS,2023-04-14,13.53,13.21,0,GLRAPDN3H4Q4,1,6
SHIP-000387,ORD-000401,FedEx,2023-04-14,204.48,100.52,0,5KTARTW3FH72,7,2
SHIP-000388,ORD-000402,Amazon Logistics,2023-04-14,96.6,28.65,0,CE4PEVH4QLCE,8,10
SHIP-000389,ORD-000403,USPS,2023-04-14,115.05,39.72,0,YPPHV9OB7NBQ,7,2
SHIP-000390,ORD-000404,DHL,2023-04-14,310.44,179.84,0,F5SAYRSZQUSS,5,4
SHIP-000391,ORD-000405,USPS,2023-04-14,123.4,42.22,0,W90TPG97GZA2,1,10
SHIP-000392,ORD-000406,FedEx,2023-04-15,161.9,81.35,0,CLRL9A3G17N4,2,2
SHIP-000393,ORD-000407,UPS,2023-04-15,106.46,50.38,0,N1SCAFT81O7X,2,4
SHIP-000394,ORD-000408,UPS,2023-04-15,65.73,34.09,0,PLUYG3HD6OI9,2,4
SHIP-000395,ORD-000409,Amazon Logistics,2023-04-15,34.76,13.19,1,XWNSCI32A6VK,5,5
SHIP-000396,ORD-000410,USPS,2023-04-16,42.0,17.8,0,CM2CD1W6RUD5,2,10
SHIP-000397,ORD-000411,USPS,2023-04-16,77.94,28.58,0,F2TBW4PYX3S6,5,5
SHIP-000398,ORD-000412,FedEx,2023-04-16,199.52,98.28,0,PW5ND1Y4K8O5,1,9
SHIP-000399,ORD-000413,DHL,2023-04-16,36.86,29.37,0,MS9TKYJXRY9L,8,3
SHIP-000400,ORD-000414,UPS,2023-04-16,85.43,41.97,0,AIHN0SOQVVGF,5,10
SHIP-000401,ORD-000415,UPS,2023-04-17,176.6,78.44,0,7PXDJ8MSH9CU,2,1
SHIP-000402,ORD-000416,FedEx,2023-04-17,66.1,38.24,1,5OH749P1ZRTU,3,7
SHIP-000403,ORD-000417,FedEx,2023-04-17,237.34,115.3,0,IXMNHKTGIWEL,6,8
SHIP-000404,ORD-000418,FedEx,2023-04-18,36.27,24.82,0,JD85DW1NN9F7,8,6
SHIP-000405,ORD-000419,FedEx,2023-04-18,202.85,99.78,1,1VIQ63F9HKJF,4,10
SHIP-000406,ORD-000421,UPS,2023-04-18,309.09,131.44,0,025LPTR5NAZ4,6,6
SHIP-000407,ORD-000422,USPS,2023-04-18,239.13,76.94,0,B62G6B4TSG0S,3,10
SHIP-000408,ORD-000423,DHL,2023-04-19,105.96,67.38,0,0Q15FX580NSN,3,3
SHIP-000409,ORD-000424,FedEx,2023-04-19,205.01,100.75,0,17X89NADHE70,4,5
SHIP-000410,ORD-000425,FedEx,2023-04-19,319.06,152.08,0,357P714TZP0D,8,10
SHIP-000411,ORD-000426,FedEx,2023-04-19,138.25,70.71,0,RS5Y4IG7T92Z,4,10
SHIP-000412,ORD-000427,DHL,2023-04-19,200.02,119.11,0,3Q041R1JKEW7,3,3
SHIP-000413,ORD-000428,DHL,2023-04-19,147.51,90.23,0,T5HKOJJ9VYNH,1,8
SHIP-000414,ORD-000429,Amazon Logistics,2023-04-19,226.86,61.22,1,Y7B0U2HVMBN4,4,9
SHIP-000415,ORD-000430,USPS,2023-04-19,318.4,100.72,0,WCFU9NLGSZ2D,1,4
SHIP-000416,ORD-000431,UPS,2023-04-19,18.8,15.32,0,GANL816LBUWC,4,6
SHIP-000417,ORD-000432,USPS,2023-04-19,66.29,25.09,0,TWY3Y761SNBC,1,8
SHIP-000418,ORD-000433,UPS,2023-04-19,181.19,80.28,1,VG8ZA2OBX9XK,5,4
SHIP-000419,ORD-000434,DHL,2023-04-20,116.86,73.37,0,R24G4ZRRP52I,2,10
SHIP-000420,ORD-000436,DHL,2023-04-20,362.97,208.73,1,7BKSKI19UR8N,5,3
SHIP-000421,ORD-000437,UPS,2023-04-21,65.0,33.8,1,E1B34RQVZYIE,7,6
SHIP-000422,ORD-000438,UPS,2023-04-21,87.31,42.72,0,PNHEHERE2AGI,3,8
SHIP-000423,ORD-000439,USPS,2023-04-22,223.62,72.29,0,ST5TVGOAJNEQ,7,2
SHIP-000424,ORD-000440,DHL,2023-04-22,195.09,116.4,0,UAMDB93QXGLI,3,3
SHIP-000425,ORD-000441,USPS,2023-04-22,122.5,41.95,0,XCX8G4XU43LC,5,7
SHIP-000426,ORD-000442,Amazon Logistics,2023-04-22,138.39,39.1,0,CZ3BQFRB0NZU,1,7
SHIP-000427,ORD-000443,FedEx,2023-04-22,130.77,67.35,0,6Y5MIHA8ZPLC,5,10
SHIP-000428,ORD-000444,DHL,2023-04-22,52.32,37.88,0,7RB6X38DHEVP,1,10
SHIP-000429,ORD-000445,Amazon Logistics,2023-04-23,17.74,8.93,0,3F9RD4MWPMIB,7,4
SHIP-000430,ORD-000446,UPS,2023-04-23,34.74,21.7,0,S8RHVV5AA2KO,7,8
SHIP-000431,ORD-000447,Amazon Logistics,2023-04-23,16.56,8.64,0,DLSXJN82IJW9,6,9
SHIP-000432,ORD-000448,FedEx,2023-04-24,187.22,92.75,0,08N0XCS16AHA,7,6
SHIP-000433,ORD-000449,FedEx,2023-04-24,386.42,182.39,1,S7A04ERMQM70,3,7
SHIP-000434,ORD-000450,FedEx,2023-04-24,427.5,200.88,0,QW2KDOFFWS89,7,6
SHIP-000435,ORD-000451,UPS,2023-04-24,21.31,16.32,0,55U1R8A5J8UR,1,4
SHIP-000436,ORD-000452,FedEx,2023-04-24,36.75,25.04,0,YIR1DKF84QYU,8,5
SHIP-000437,ORD-000453,USPS,2023-04-24,81.66,29.7,0,CKUM88BW69ZM,8,4
SHIP-000438,ORD-000454,DHL,2023-04-24,78.21,52.12,0,P7EQFJOD8VU7,5,6
SHIP-000439,ORD-000455,Amazon Logistics,2023-04-25,89.86,26.96,1,SJPKB4PPECPG,6,3
SHIP-000440,ORD-000456,USPS,2023-04-25,11.68,8.7,0,6HXG0QGGBUKC,6,5
SHIP-000441,ORD-000457,DHL,2023-04-26,39.93,31.06,0,DI9WMTTTQWH4,7,10
SHIP-000442,ORD-000458,DHL,2023-04-26,195.6,116.68,0,D186T2PXM8EC,7,5
SHIP-000443,ORD-000459,UPS,2023-04-26,48.94,27.38,0,Z49NQ3NLBJM0,2,5
SHIP-000444,ORD-000460,DHL,2023-04-26,356.67,205.27,0,98UFQAU5SEFM,6,2
SHIP-000445,ORD-000461,USPS,2023-04-26,262.97,84.09,0,T4LMAG75TO3E,2,10
SHIP-000446,ORD-000462,UPS,2023-04-26,28.29,19.12,0,T2G43154MAPH,1,9
SHIP-000447,ORD-000463,USPS,2023-04-26,39.96,17.19,0,BUSA0WQOFYC5,2,1
SHIP-000448,ORD-000464,FedEx,2023-04-27,250.45,121.2,0,45UBMR81MZAP,2,5
SHIP-000449,ORD-000465,FedEx,2023-04-27,95.69,51.56,0,QPHXI17L2OPL,8,10
SHIP-000450,ORD-000466,UPS,2023-04-28,22.95,16.98,0,N0IZH88RBYWC,1,6
SHIP-000451,ORD-000467,USPS,2023-04-28,284.22,90.47,0,1Y97JYLAQS4F,8,7
SHIP-000452,ORD-000468,FedEx,2023-04-28,208.43,102.29,0,TX0BMZDD2FJ5,7,4
SHIP-000453,ORD-000469,USPS,2023-04-28,325.33,102.8,0,0HIBHC9GCMYZ,7,9
SHIP-000454,ORD-000470,UPS,2023-04-28,18.86,15.34,1,ED9Q7GQJT510,5,2
SHIP-000455,ORD-000471,FedEx,2023-04-29,14.48,15.02,0,872PK69CDOTV,7,7
SHIP-000456,ORD-000472,DHL,2023-04-29,46.56,34.71,0,WATX5JTBKYR0,2,7
SHIP-000457,ORD-000473,DHL,2023-04-29,246.8,144.84,0,PS862JCYB8EK,7,3
SHIP-000458,ORD-000474,FedEx,2023-04-29,38.6,25.87,0,2PQJN73Q1PHJ,4,2
SHIP-000459,ORD-000475,Amazon Logistics,2023-04-29,65.96,20.99,0,G61VH0AMXA6S,4,5
SHIP-000460,ORD-000476,Amazon Logistics,2023-04-30,285.5,75.88,0,XORJGRU9TD57,8,3
SHIP-000461,ORD-000477,USPS,2023-04-30,318.0,100.6,0,FRZUUN6XGYTB,3,2
SHIP-000462,ORD-000478,DHL,2023-04-30,59.94,42.07,0,ROXIL6RSOFRV,1,8
SHIP-000463,ORD-000479,UPS,2023-04-30,273.99,117.4,0,6YTCMBVPTGSI,4,10
SHIP-000464,ORD-000480,DHL,2023-04-30,131.92,81.66,0,LWI1CUF8GQ8D,7,10
SHIP-000465,ORD-000481,DHL,2023-04-30,125.93,78.36,0,VI1V0I8GPW3O,2,6
SHIP-000466,ORD-000482,FedEx,2023-05-01,199.87,98.44,0,632F93NTCUNB,2,5
SHIP-000467,ORD-000483,Amazon Logistics,2023-05-01,9.11,6.78,0,CF5AKD95BU1E,8,5
SHIP-000468,ORD-000484,FedEx,2023-05-01,69.84,39.93,0,OHQXUZRH22QO,7,4
SHIP-000469,ORD-000485,UPS,2023-05-01,36.6,22.44,0,XLCIU4BMRCOT,4,7
SHIP-000470,ORD-000486,DHL,2023-05-01,89.81,58.5,0,ZYR4N26SMMQZ,6,10
SHIP-000471,ORD-000487,DHL,2023-05-02,353.76,203.67,1,V8SOTY26GKTU,3,4
SHIP-000472,ORD-000488,UPS,2023-05-02,91.91,44.56,0,5NKJLG3OXF93,3,10
SHIP-000473,ORD-000489,UPS,2023-05-02,108.24,51.1,0,8T66108PO1VA,1,5
SHIP-000474,ORD-000490,FedEx,2023-05-02,61.37,36.12,0,JWP6TA0L4AO4,8,1
SHIP-000475,ORD-000491,Amazon Logistics,2023-05-03,164.7,45.68,0,40H2YIWBY2VG,1,2
SHIP-000476,ORD-000492,UPS,2023-05-04,350.95,148.18,0,OQNRSHFCA6R0,1,6
SHIP-000477,ORD-000493,Amazon Logistics,2023-05-04,313.99,83.0,0,5MLHZ14EUABP,7,2
SHIP-000478,ORD-000494,UPS,2023-05-04,139.45,63.58,0,9YCM9PO2FKNV,2,9
SHIP-000479,ORD-000495,FedEx,2023-05-04,136.08,69.74,1,H16359LL2J2N,4,5
SHIP-000480,ORD-000496,Amazon Logistics,2023-05-04,383.12,100.28,0,GAG5T3LZ8VNB,2,9
SHIP-000481,ORD-000497,Amazon Logistics,2023-05-05,36.44,13.61,0,LUKKAPILQME0,2,10
SHIP-000482,ORD-000498,UPS,2023-05-06,190.41,83.96,0,5W5F0V5VYK7C,3,2
SHIP-000483,ORD-000499,Amazon Logistics,2023-05-06,260.72,69.68,0,J4L3VV7RMN41,8,3
SHIP-000484,ORD-000500,Amazon Logistics,2023-05-06,218.8,59.2,0,CX7M59PCYD2K,4,7
SHIP-000485,ORD-000501,Amazon Logistics,2023-05-07,71.64,22.41,0,RNRNUYHE8JVR,8,2
SHIP-000486,ORD-000502,UPS,2023-05-07,176.43,78.37,0,QLQ93BVMY7TW,5,5
SHIP-000487,ORD-000503,DHL,2023-05-07,153.14,93.33,0,7TNVOKEYNJTP,7,10
SHIP-000488,ORD-000504,USPS,2023-05-07,44.4,18.52,0,SRPUC8EYLB0W,1,5
SHIP-000489,ORD-000505,DHL,2023-05-08,146.24,89.53,0,JKQQNJ0ROCMQ,3,9
SHIP-000490,ORD-000506,FedEx,2023-05-09,43.45,28.05,0,6Q95IEJ2IT97,1,4
SHIP-000491,ORD-000507,UPS,2023-05-09,64.2,33.48,0,SVYYAXNRQ6QB,4,10
SHIP-000492,ORD-000508,USPS,2023-05-09,355.56,111.87,0,W4VGL8QW99YK,7,4
SHIP-000493,ORD-000509,UPS,2023-05-10,258.86,111.34,1,91COO004OOII,7,4
SHIP-000494,ORD-000510,UPS,2023-05-10,89.55,43.62,0,EAH0OK3SKVON,5,10
SHIP-000495,ORD-000511,USPS,2023-05-10,198.48,64.74,0,BLOJ8IJUMDDQ,3,1
SHIP-000496,ORD-000512,FedEx,2023-05-10,14.98,15.24,0,X4Z5W67FAAYF,1,6
SHIP-000497,ORD-000513,USPS,2023-05-10,183.92,60.38,0,NAWOPPB7V5G2,6,3
SHIP-000498,ORD-000514,UPS,2023-05-10,182.8,80.92,0,AJ87WLYZFPP4,3,8
SHIP-000499,ORD-000515,UPS,2023-05-11,96.03,46.21,0,78U42I3P4LFD,5,5
SHIP-000500,ORD-000516,Amazon Logistics,2023-05-11,63.64,20.41,0,Q8D5Z85461BO,2,1
SHIP-000501,ORD-000517,FedEx,2023-05-11,46.2,29.29,0,TCX5RIGO3HWP,6,5
SHIP-000502,ORD-000518,DHL,2023-05-12,422.8,241.64,0,C32H1K9QGJYC,3,9
SHIP-000503,ORD-000519,USPS,2023-05-12,60.2,23.26,0,EKHMH5X3MZ3E,7,1
SHIP-000504,ORD-000520,Amazon Logistics,2023-05-12,253.4,67.85,0,9D129KZ24I11,8,5
SHIP-000505,ORD-000521,FedEx,2023-05-12,55.04,33.27,0,S0AZT8YBM71P,6,2
SHIP-000506,ORD-000522,UPS,2023-05-12,272.7,116.88,1,OAWPD8Z1QXFI,1,4
SHIP-000507,ORD-000523,FedEx,2023-05-12,9.2,12.64,1,TNI12J4EALYC,3,4
SHIP-000508,ORD-000524,FedEx,2023-05-12,235.26,114.37,1,M78UI5MGAB1W,4,3
SHIP-000509,ORD-000525,FedEx,2023-05-12,110.6,58.27,0,FNALNZZ70NFS,8,6
SHIP-000510,ORD-000526,DHL,2023-05-13,118.06,74.03,0,M7TH9IIUKCUM,6,8
SHIP-000511,ORD-000527,DHL,2023-05-13,145.3,89.01,0,TG57A4MG5SVS,1,2
SHIP-000512,ORD-000528,USPS,2023-05-13,24.4,12.52,0,U3WV1SO2YAQK,7,3
SHIP-000513,ORD-000529,USPS,2023-05-13,73.88,27.36,0,YNQ66Q73SMQL,1,3
SHIP-000514,ORD-000530,DHL,2023-05-14,142.86,87.67,1,M96BO6659HAO,5,9
SHIP-000515,ORD-000531,DHL,2023-05-14,63.78,44.18,0,9GGFWJ6JYIDR,1,2
SHIP-000516,ORD-000532,USPS,2023-05-14,67.41,25.42,1,CHO6V8CO2JEP,7,7
SHIP-000517,ORD-000533,Amazon Logistics,2023-05-14,54.9,18.23,0,JCBYHGMN9ZTD,4,1
SHIP-000518,ORD-000534,UPS,2023-05-14,273.49,117.2,0,CNWSGL97C8K3,7,7
