order_id,customer_id,order_date,due_date,payment_date,status,carrier,shipping_cost,total_weight_lbs,subtotal,taxable_amount,tax_rate,sales_tax,invoice_total,state,payment_terms
ORD-000164,CUST-00128,2023-03-02,2023-03-02,2023-03-06,Paid,Amazon Logistics,21.8,69.21,3904.08,3904.08,0.0485,189.35,4115.23,UT,Due on Receipt
ORD-000165,CUST-00442,2023-03-03,2023-03-03,2023-03-20,Paid,UPS,36.42,71.55,3424.64,1053.24,0.0625,65.83,3526.89,TX,Due on Receipt
ORD-000166,CUST-00339,2023-03-03,2023-03-03,2023-03-22,Paid,FedEx,28.05,43.44,945.84,945.84,0.0575,54.39,1028.28,OH,Due on Receipt
ORD-000167,CUST-00176,2023-03-03,2023-03-03,,Overdue,UPS,10.01,5.52,711.42,0.0,0.05,0.0,721.43,WI,Due on Receipt
ORD-000168,CUST-00437,2023-03-03,2023-03-03,2023-03-18,Paid,UPS,19.34,28.84,945.32,945.32,0.04,37.81,1002.47,NY,Due on Receipt
ORD-000169,CUST-00101,2023-03-03,2023-03-03,2023-04-08,Paid,FedEx,97.84,198.54,2223.91,2223.91,0.0575,127.87,2449.62,OH,Due on Receipt
ORD-000170,CUST-00254,2023-03-03,2023-03-03,,Pending,DHL,178.99,308.89,3542.92,3542.92,0.07,248.0,3969.91,RI,Due on Receipt
ORD-000171,CUST-00305,2023-03-03,2023-05-02,2023-04-07,Paid,FedEx,33.18,54.84,271.68,271.68,0.06,16.3,321.16,PA,Net 60
ORD-000172,CUST-00118,2023-03-03,2023-03-03,2023-03-13,Paid,FedEx,44.96,81.03,1923.12,1109.28,0.066,73.21,2041.29,NJ,Due on Receipt
ORD-000173,CUST-00304,2023-03-04,2023-03-04,,Pending,Amazon Logistics,7.9,13.61,31.44,0.0,0.0725,0.0,39.34,CA,Due on Receipt
ORD-000174,CUST-00335,2023-03-04,2023-03-04,,Overdue,USPS,90.96,285.88,7028.81,6791.67,0.065,441.46,7561.23,WA,Due on Receipt
ORD-000175,CUST-00322,2023-03-04,2023-03-04,,Overdue,Amazon Logistics,14.12,38.49,406.92,0.0,0.0575,0.0,421.04,OH,Due on Receipt
ORD-000176,CUST-00043,2023-03-04,2023-03-04,2023-04-10,Paid,FedEx,127.34,264.08,3090.56,3090.56,0.04,123.62,3341.52,NY,Due on Receipt
ORD-000177,CUST-00109,2023-03-04,2023-03-04,2023-03-15,Paid,USPS,26.31,70.38,587.68,587.68,0.07,41.14,655.13,IN,Due on Receipt
ORD-000178,CUST-00483,2023-03-04,2023-03-04,2023-03-13,Paid,Amazon Logistics,8.89,17.57,740.74,740.74,0.0575,42.59,792.22,OH,Due on Receipt
ORD-000179,CUST-00067,2023-03-05,2023-03-05,2023-04-10,Paid,FedEx,52.38,97.5,3948.12,3948.12,0.04,157.92,4158.42,GA,Due on Receipt
ORD-000180,CUST-00144,2023-03-05,2023-03-05,2023-04-11,Paid,Amazon Logistics,152.21,590.83,5329.93,5329.93,0.0575,306.47,5788.61,OH,Due on Receipt
ORD-000181,CUST-00443,2023-03-05,2023-03-05,2023-04-07,Paid,DHL,73.08,116.33,1135.56,1135.56,0.04,45.42,1254.06,NY,Due on Receipt
ORD-000182,CUST-00153,2023-03-05,2023-03-05,2023-04-13,Paid,DHL,32.54,42.62,592.86,592.86,0.04,23.71,649.11,NY,Due on Receipt
ORD-000183,CUST-00168,2023-03-05,2023-03-05,,Overdue,USPS,41.82,122.08,1415.61,1415.61,0.04,56.62,1514.05,AL,Due on Receipt
ORD-000184,CUST-00231,2023-03-05,2023-03-05,2023-04-06,Paid,DHL,30.55,39.0,2684.28,2684.28,0.06,161.06,2875.89,PA,Due on Receipt
ORD-000185,CUST-00048,2023-03-05,2023-03-05,2023-04-03,Paid,UPS,25.99,45.48,560.04,560.04,0.06,33.6,619.63,PA,Due on Receipt
ORD-000186,CUST-00183,2023-03-06,2023-04-05,2023-03-16,Paid,Amazon Logistics,38.54,136.17,4541.63,4541.63,0.05,227.08,4807.25,WI,Net 30
ORD-000187,CUST-00261,2023-03-06,2023-04-05,,Overdue,FedEx,181.31,384.02,3855.12,3697.92,0.0,0.0,4036.43,OR,Net 30
ORD-000188,CUST-00067,2023-03-06,2023-03-06,2023-04-02,Paid,DHL,29.23,36.6,849.21,849.21,0.04,33.97,912.41,GA,Due on Receipt
ORD-000189,CUST-00271,2023-03-06,2023-03-06,2023-03-25,Paid,FedEx,22.25,30.56,267.48,267.48,0.04,10.7,300.43,AL,Due on Receipt
ORD-000190,CUST-00261,2023-03-07,2023-04-06,2023-03-12,Paid,USPS,55.85,168.84,3385.27,3385.27,0.0,0.0,3441.12,OR,Net 30
ORD-000191,CUST-00459,2023-03-07,2023-03-07,2023-04-07,Paid,Amazon Logistics,62.31,231.24,616.98,616.98,0.0625,38.56,717.85,MA,Due on Receipt
ORD-000192,CUST-00448,2023-03-07,2023-03-07,2023-03-18,Paid,FedEx,63.62,122.49,282.96,0.0,0.045,0.0,346.58,SD,Due on Receipt
ORD-000193,CUST-00220,2023-03-07,2023-03-07,,Cancelled,FedEx,53.29,99.54,3987.72,3987.72,0.04,159.51,4200.52,NY,Due on Receipt
ORD-000194,CUST-00301,2023-03-07,2023-04-06,2023-03-09,Paid,USPS,48.57,144.57,3260.58,3260.58,0.06,195.63,3504.78,KY,Net 30
ORD-000195,CUST-00476,2023-03-07,2023-03-07,2023-03-28,Paid,DHL,125.88,212.32,7939.28,7939.28,0.04,317.57,8382.73,GA,Due on Receipt
ORD-000196,CUST-00465,2023-03-08,2023-03-08,2023-04-09,Paid,USPS,96.59,304.62,4607.38,4607.38,0.04,184.3,4888.27,GA,Due on Receipt
ORD-000197,CUST-00355,2023-03-08,2023-03-08,2023-04-14,Paid,DHL,43.4,62.37,136.17,136.17,0.06,8.17,187.74,PA,Due on Receipt
ORD-000198,CUST-00401,2023-03-08,2023-03-08,2023-03-18,Paid,Amazon Logistics,107.06,410.22,7729.92,5354.19,0.0635,339.99,8176.97,CT,Due on Receipt
ORD-000199,CUST-00491,2023-03-08,2023-03-08,2023-03-23,Paid,UPS,77.63,174.58,2373.91,2373.91,0.0475,112.76,2564.3,NC,Due on Receipt
ORD-000200,CUST-00465,2023-03-08,2023-03-08,2023-03-21,Paid,FedEx,20.8,27.33,404.73,404.73,0.04,16.19,441.72,GA,Due on Receipt
ORD-000201,CUST-00160,2023-03-08,2023-03-08,2023-04-13,Paid,DHL,96.17,158.3,3031.6,3031.6,0.0575,174.32,3302.09,OH,Due on Receipt
ORD-000202,CUST-00204,2023-03-08,2023-03-08,2023-03-25,Paid,Amazon Logistics,36.93,129.72,1764.72,1764.72,0.0575,101.47,1903.12,OH,Due on Receipt
ORD-000203,CUST-00398,2023-03-09,2023-03-09,2023-04-22,Paid,DHL,31.87,41.4,1367.67,1367.67,0.04,54.71,1454.25,AL,Due on Receipt
ORD-000204,CUST-00479,2023-03-09,2023-03-09,2023-04-02,Paid,DHL,70.13,110.96,3145.66,3145.66,0.0475,149.42,3365.21,NC,Due on Receipt
ORD-000205,CUST-00455,2023-03-09,2023-04-08,,Pending,DHL,66.92,105.12,2257.38,2257.38,0.045,101.58,2425.88,OK,Net 30
ORD-000206,CUST-00153,2023-03-10,2023-03-10,,Overdue,Amazon Logistics,89.9,341.58,2712.9,2712.9,0.04,108.52,2911.32,NY,Due on Receipt
ORD-000207,CUST-00146,2023-03-10,2023-03-10,2023-04-18,Paid,UPS,127.0,297.99,4853.86,4853.86,0.06,291.23,5272.09,IA,Due on Receipt
ORD-000208,CUST-00351,2023-03-11,2023-03-11,2023-03-29,Paid,UPS,46.84,97.6,2264.56,2264.56,0.06,135.87,2447.27,FL,Due on Receipt
ORD-000209,CUST-00085,2023-03-11,2023-03-11,,Pending,USPS,32.06,89.53,953.05,953.05,0.04,38.12,1023.23,NY,Due on Receipt
ORD-000210,CUST-00354,2023-03-11,2023-05-10,,Pending,FedEx,20.47,26.6,667.4,667.4,0.06,40.04,727.91,PA,Net 60
ORD-000211,CUST-00202,2023-03-11,2023-05-10,2023-04-10,Paid,FedEx,54.33,101.84,1655.32,1655.32,0.04,66.21,1775.86,GA,Net 60
ORD-000212,CUST-00134,2023-03-11,2023-03-11,,Pending,UPS,62.65,137.13,726.66,726.66,0.05125,37.24,826.55,NM,Due on Receipt
ORD-000213,CUST-00242,2023-03-12,2023-04-11,2023-03-18,Paid,DHL,81.65,131.91,1783.97,1783.97,0.0625,111.5,1977.12,IL,Net 30
ORD-000214,CUST-00477,2023-03-12,2023-05-11,2023-03-16,Paid,UPS,48.22,101.06,1161.08,1161.08,0.0485,56.31,1265.61,UT,Net 60
ORD-000215,CUST-00014,2023-03-12,2023-03-12,2023-03-14,Paid,DHL,168.0,288.91,4305.4,4305.4,0.06,258.32,4731.72,MD,Due on Receipt
ORD-000216,CUST-00334,2023-03-13,2023-05-12,,Pending,USPS,21.76,55.2,1823.56,1823.56,0.07,127.65,1972.97,IN,Net 60
ORD-000217,CUST-00444,2023-03-13,2023-03-13,,Overdue,DHL,184.23,318.41,2632.1,2632.1,0.07,184.25,3000.58,RI,Due on Receipt
ORD-000218,CUST-00360,2023-03-13,2023-03-13,2023-03-24,Paid,UPS,92.71,212.28,3611.98,3611.98,0.0,0.0,3704.69,NH,Due on Receipt
ORD-000219,CUST-00181,2023-03-13,2023-05-12,2023-03-19,Paid,USPS,27.4,73.99,669.06,669.06,0.066,44.16,740.62,NJ,Net 60
ORD-000220,CUST-00190,2023-03-13,2023-03-13,2023-04-10,Paid,FedEx,103.59,211.3,3404.29,3404.29,0.065,221.28,3729.16,AR,Due on Receipt
ORD-000221,CUST-00408,2023-03-13,2023-03-13,,Overdue,DHL,102.22,169.3,3253.55,3253.55,0.0445,144.78,3500.55,LA,Due on Receipt
ORD-000222,CUST-00319,2023-03-13,2023-03-13,2023-04-26,Paid,UPS,42.84,87.6,1638.54,1638.54,0.06,98.31,1779.69,FL,Due on Receipt
ORD-000223,CUST-00253,2023-03-14,2023-03-14,2023-04-03,Paid,USPS,6.42,4.05,1109.28,1109.28,0.07,77.65,1193.35,TN,Due on Receipt
ORD-000224,CUST-00144,2023-03-14,2023-03-14,2023-03-25,Paid,USPS,65.93,202.43,2097.59,1783.19,0.0575,102.53,2266.05,OH,Due on Receipt
ORD-000225,CUST-00084,2023-03-15,2023-03-15,2023-04-03,Paid,DHL,125.56,211.75,1626.15,1626.15,0.06,97.57,1849.28,WV,Due on Receipt
ORD-000226,CUST-00111,2023-03-15,2023-03-15,,Overdue,Amazon Logistics,10.77,25.1,1058.2,1058.2,0.06,63.49,1132.46,IA,Due on Receipt
ORD-000227,CUST-00445,2023-03-15,2023-03-15,2023-04-26,Paid,USPS,46.41,137.35,1418.51,1418.51,0.045,63.83,1528.75,OK,Due on Receipt
ORD-000228,CUST-00407,2023-03-15,2023-03-15,2023-04-10,Paid,Amazon Logistics,28.96,97.83,498.41,498.41,0.0575,28.66,556.03,OH,Due on Receipt
ORD-000229,CUST-00160,2023-03-15,2023-03-15,2023-04-17,Paid,USPS,70.58,217.92,785.36,785.36,0.0575,45.16,901.1,OH,Due on Receipt
ORD-000230,CUST-00204,2023-03-15,2023-03-15,2023-04-04,Paid,USPS,34.97,99.22,5322.21,5322.21,0.0575,306.03,5663.21,OH,Due on Receipt
ORD-000231,CUST-00276,2023-03-15,2023-05-14,2023-03-21,Paid,USPS,27.6,74.67,831.52,831.52,0.06,49.89,909.01,PA,Net 60
ORD-000232,CUST-00258,2023-03-16,2023-03-16,2023-04-14,Paid,FedEx,19.48,24.4,566.14,566.14,0.04,22.65,608.27,GA,Due on Receipt
ORD-000233,CUST-00143,2023-03-16,2023-03-16,2023-04-30,Paid,UPS,45.98,95.46,489.42,489.42,0.0625,30.59,565.99,IL,Due on Receipt
ORD-000234,CUST-00090,2023-03-16,2023-03-16,2023-04-27,Paid,USPS,65.89,202.29,2081.61,2018.73,0.06,121.12,2268.62,FL,Due on Receipt
ORD-000235,CUST-00280,2023-03-16,2023-03-16,2023-04-16,Paid,Amazon Logistics,26.03,86.12,1201.6,1201.6,0.0,0.0,1227.63,DE,Due on Receipt
ORD-000236,CUST-00476,2023-03-16,2023-03-16,2023-03-21,Paid,FedEx,61.88,118.62,1725.36,1725.36,0.04,69.01,1856.25,GA,Due on Receipt
ORD-000237,CUST-00099,2023-03-16,2023-03-16,2023-04-15,Paid,FedEx,135.36,281.91,4769.48,4091.28,0.065,265.93,5170.77,WA,Due on Receipt
ORD-000238,CUST-00198,2023-03-16,2023-03-16,2023-04-28,Paid,DHL,245.14,429.16,3760.59,3666.27,0.0475,174.15,4179.88,NC,Due on Receipt
ORD-000239,CUST-00293,2023-03-16,2023-05-15,,Pending,USPS,32.29,90.3,2061.43,2061.43,0.0625,128.84,2222.56,TX,Net 60
ORD-000240,CUST-00172,2023-03-17,2023-03-17,2023-03-20,Paid,USPS,29.42,80.73,1008.75,1008.75,0.0445,44.89,1083.06,LA,Due on Receipt
ORD-000241,CUST-00223,2023-03-17,2023-03-17,2023-03-29,Paid,UPS,42.71,87.27,1608.15,1608.15,0.0445,71.56,1722.42,LA,Due on Receipt
ORD-000242,CUST-00177,2023-03-18,2023-03-18,2023-04-09,Paid,DHL,80.15,129.18,1802.4,1802.4,0.0475,85.61,1968.16,NC,Due on Receipt
ORD-000243,CUST-00029,2023-03-18,2023-04-17,2023-04-20,Paid,Amazon Logistics,33.34,115.36,3781.28,3781.28,0.065,245.78,4060.4,WA,Net 30
ORD-000244,CUST-00388,2023-03-18,2023-03-18,2023-04-05,Paid,UPS,12.77,12.42,1287.27,1287.27,0.07,90.11,1390.15,RI,Due on Receipt
ORD-000245,CUST-00073,2023-03-18,2023-03-18,2023-04-27,Paid,Amazon Logistics,42.47,151.9,5138.1,5138.1,0.06,308.29,5488.86,PA,Due on Receipt
ORD-000246,CUST-00055,2023-03-19,2023-03-19,2023-04-07,Paid,UPS,179.88,430.19,5559.81,4937.46,0.05,246.87,5986.56,ND,Due on Receipt
ORD-000247,CUST-00155,2023-03-19,2023-03-19,,Cancelled,Amazon Logistics,34.67,120.68,2170.77,2170.77,0.045,97.68,2303.12,SD,Due on Receipt
ORD-000248,CUST-00028,2023-03-19,2023-04-18,2023-04-15,Paid,FedEx,104.6,213.56,2373.38,2373.38,0.0625,148.34,2626.32,MA,Net 30
ORD-000249,CUST-00466,2023-03-19,2023-03-19,,Overdue,DHL,110.74,184.8,1820.92,1820.92,0.065,118.36,2050.02,KS,Due on Receipt
ORD-000250,CUST-00237,2023-03-20,2023-03-20,2023-04-04,Paid,Amazon Logistics,7.92,13.67,92.63,92.63,0.06,5.56,106.11,PA,Due on Receipt
ORD-000251,CUST-00330,2023-03-20,2023-03-20,2023-04-04,Paid,Amazon Logistics,7.54,12.15,3327.84,3327.84,0.0575,191.35,3526.73,OH,Due on Receipt
ORD-000252,CUST-00440,2023-03-20,2023-03-20,2023-04-17,Paid,FedEx,72.09,141.32,1762.77,813.29,0.065,52.86,1887.72,WA,Due on Receipt
ORD-000253,CUST-00128,2023-03-20,2023-03-20,,Pending,FedEx,182.22,386.05,4580.99,4580.99,0.0485,222.18,4985.39,UT,Due on Receipt
ORD-000254,CUST-00141,2023-03-20,2023-03-20,2023-04-27,Paid,DHL,228.78,399.42,2742.33,2742.33,0.06,164.54,3135.65,PA,Due on Receipt
ORD-000255,CUST-00047,2023-03-20,2023-03-20,2023-04-14,Paid,UPS,27.41,49.02,1027.94,1027.94,0.0475,48.83,1104.18,NC,Due on Receipt
ORD-000256,CUST-00301,2023-03-20,2023-04-19,2023-03-21,Paid,Amazon Logistics,18.3,55.2,1823.56,1823.56,0.06,109.41,1951.27,KY,Net 30
ORD-000257,CUST-00288,2023-03-20,2023-05-19,2023-03-27,Paid,DHL,50.04,74.43,2573.64,2438.0,0.04,97.52,2721.2,GA,Net 60
ORD-000258,CUST-00202,2023-03-20,2023-05-19,,Pending,UPS,56.36,121.39,2126.09,2126.09,0.04,85.04,2267.49,GA,Net 60
ORD-000259,CUST-00327,2023-03-20,2023-03-20,2023-03-27,Paid,DHL,92.42,151.5,952.5,763.86,0.0725,55.38,1100.3,CA,Due on Receipt
ORD-000260,CUST-00263,2023-03-20,2023-03-20,2023-03-25,Paid,USPS,9.86,15.52,1333.99,1333.99,0.0635,84.71,1428.56,CT,Due on Receipt
ORD-000261,CUST-00390,2023-03-20,2023-03-20,,Overdue,UPS,43.85,90.12,1719.47,1719.47,0.0625,107.47,1870.79,TX,Due on Receipt
ORD-000262,CUST-00127,2023-03-20,2023-03-20,2023-04-24,Paid,UPS,26.49,46.72,1801.27,1801.27,0.04,72.05,1899.81,WY,Due on Receipt
ORD-000263,CUST-00278,2023-03-20,2023-03-20,2023-03-26,Paid,DHL,90.97,148.85,559.15,559.15,0.0625,34.95,685.07,IL,Due on Receipt
ORD-000264,CUST-00394,2023-03-21,2023-03-21,2023-04-03,Paid,USPS,6.75,5.18,2041.55,2041.55,0.06,122.49,2170.79,ID,Due on Receipt
ORD-000265,CUST-00335,2023-03-21,2023-03-21,,Pending,Amazon Logistics,40.34,143.34,1536.0,1536.0,0.065,99.84,1676.18,WA,Due on Receipt
ORD-000266,CUST-00180,2023-03-21,2023-05-20,2023-04-03,Paid,UPS,53.41,114.03,2499.12,2499.12,0.0445,111.21,2663.74,LA,Net 60
ORD-000267,CUST-00209,2023-03-21,2023-03-21,,Cancelled,DHL,90.7,148.37,2509.78,2509.78,0.0725,181.96,2782.44,CA,Due on Receipt
ORD-000268,CUST-00202,2023-03-21,2023-05-20,2023-04-04,Paid,DHL,103.45,171.54,939.58,939.58,0.04,37.58,1080.61,GA,Net 60
ORD-000269,CUST-00129,2023-03-21,2023-04-20,2023-04-05,Paid,UPS,26.39,46.48,4047.42,4047.42,0.0475,192.25,4266.06,NC,Net 30
ORD-000270,CUST-00302,2023-03-21,2023-03-21,2023-04-03,Paid,DHL,100.41,166.02,2999.58,2999.58,0.045,134.98,3234.97,SD,Due on Receipt
ORD-000271,CUST-00015,2023-03-22,2023-03-22,2023-04-14,Paid,FedEx,65.52,126.7,2776.8,2776.8,0.053,147.17,2989.49,VA,Due on Receipt
ORD-000272,CUST-00090,2023-03-22,2023-03-22,,Cancelled,FedEx,42.73,76.06,3108.42,3108.42,0.06,186.51,3337.66,FL,Due on Receipt
ORD-000273,CUST-00192,2023-03-22,2023-05-21,2023-03-30,Paid,DHL,228.97,399.77,8331.76,8331.76,0.0575,479.08,9039.81,OH,Net 60
ORD-000274,CUST-00465,2023-03-22,2023-03-22,2023-03-30,Paid,Amazon Logistics,41.41,147.63,2484.03,2484.03,0.04,99.36,2624.8,GA,Due on Receipt
ORD-000275,CUST-00294,2023-03-23,2023-05-22,2023-04-27,Paid,Amazon Logistics,67.89,253.56,2509.02,2509.02,0.07,175.63,2752.54,MS,Net 60
ORD-000276,CUST-00481,2023-03-23,2023-05-22,2023-04-17,Paid,DHL,103.62,171.86,3515.05,3515.05,0.06,210.9,3829.57,MD,Net 60
ORD-000277,CUST-00105,2023-03-23,2023-03-23,2023-03-28,Paid,UPS,96.62,222.06,1227.3,1227.3,0.055,67.5,1391.42,NE,Due on Receipt
ORD-000278,CUST-00214,2023-03-23,2023-03-23,2023-03-25,Paid,DHL,17.5,15.28,133.74,133.74,0.0625,8.36,159.6,IL,Due on Receipt
ORD-000279,CUST-00416,2023-03-23,2023-03-23,2023-05-01,Paid,USPS,70.9,219.01,3163.21,3163.21,0.0575,181.88,3415.99,OH,Due on Receipt
ORD-000280,CUST-00371,2023-03-24,2023-03-24,2023-04-15,Paid,FedEx,15.36,15.25,912.3,912.3,0.04225,38.54,966.2,MO,Due on Receipt
ORD-000281,CUST-00464,2023-03-24,2023-03-24,,Overdue,USPS,6.82,5.4,1479.04,1479.04,0.065,96.14,1582.0,KS,Due on Receipt
ORD-000282,CUST-00420,2023-03-24,2023-04-23,2023-04-13,Paid,Amazon Logistics,15.36,43.45,332.15,332.15,0.0625,20.76,368.27,IL,Net 30
ORD-000283,CUST-00043,2023-03-24,2023-03-24,2023-04-13,Paid,Amazon Logistics,85.22,322.9,2932.31,2932.31,0.04,117.29,3134.82,NY,Due on Receipt
ORD-000284,CUST-00444,2023-03-24,2023-03-24,2023-03-27,Paid,Amazon Logistics,19.71,60.83,465.01,465.01,0.07,32.55,517.27,RI,Due on Receipt
ORD-000285,CUST-00150,2023-03-25,2023-03-25,,Pending,USPS,39.39,113.98,1667.18,1667.18,0.0625,104.2,1810.77,TX,Due on Receipt
ORD-000286,CUST-00293,2023-03-25,2023-05-24,2023-03-26,Paid,FedEx,63.4,122.0,2830.7,2830.7,0.0625,176.92,3071.02,TX,Net 60
ORD-000287,CUST-00227,2023-03-25,2023-05-24,,Overdue,FedEx,10.5,4.44,1749.9,1749.9,0.06,104.99,1865.39,FL,Net 60
ORD-000288,CUST-00095,2023-03-25,2023-03-25,2023-04-30,Paid,DHL,109.75,183.0,1813.2,1813.2,0.0,0.0,1922.95,OR,Due on Receipt
ORD-000289,CUST-00306,2023-03-25,2023-03-25,2023-05-09,Paid,UPS,81.0,183.0,1813.2,1813.2,0.0625,113.33,2007.53,TX,Due on Receipt
ORD-000290,CUST-00018,2023-03-25,2023-03-25,2023-04-03,Paid,FedEx,10.98,5.52,572.12,572.12,0.04,22.88,605.98,GA,Due on Receipt
ORD-000291,CUST-00320,2023-03-25,2023-03-25,2023-03-26,Paid,UPS,157.61,374.53,3055.58,3055.58,0.04,122.22,3335.41,GA,Due on Receipt
ORD-000292,CUST-00494,2023-03-26,2023-04-25,,Overdue,Amazon Logistics,55.78,205.12,2124.56,2124.56,0.0575,122.16,2302.5,OH,Net 30
ORD-000293,CUST-00452,2023-03-26,2023-03-26,2023-04-08,Paid,Amazon Logistics,49.25,179.02,6193.9,2800.0,0.06,168.0,6411.15,FL,Due on Receipt
ORD-000294,CUST-00114,2023-03-26,2023-03-26,2023-04-22,Paid,Amazon Logistics,36.58,128.3,1356.4,0.0,0.065,0.0,1392.98,WA,Due on Receipt
ORD-000295,CUST-00372,2023-03-26,2023-03-26,2023-04-22,Paid,Amazon Logistics,8.25,14.98,449.32,449.32,0.066,29.66,487.23,NJ,Due on Receipt
ORD-000296,CUST-00253,2023-03-26,2023-03-26,2023-05-03,Paid,USPS,42.02,122.75,708.91,708.91,0.07,49.62,800.55,TN,Due on Receipt
ORD-000297,CUST-00265,2023-03-26,2023-03-26,2023-05-07,Paid,UPS,36.55,71.88,2467.68,2467.68,0.0475,117.21,2621.44,NC,Due on Receipt
ORD-000298,CUST-00489,2023-03-26,2023-05-25,2023-04-10,Paid,Amazon Logistics,12.35,31.41,142.81,142.81,0.0625,8.93,164.09,IL,Net 60
ORD-000299,CUST-00489,2023-03-27,2023-05-26,2023-04-14,Paid,UPS,75.77,169.92,3212.17,3212.17,0.0625,200.76,3488.7,IL,Net 60
ORD-000300,CUST-00498,2023-03-27,2023-03-27,2023-04-23,Paid,FedEx,22.99,32.19,606.54,606.54,0.0485,29.42,658.95,UT,Due on Receipt
ORD-000301,CUST-00433,2023-03-27,2023-03-27,2023-04-20,Paid,FedEx,31.92,52.04,1634.63,1634.63,0.065,106.25,1772.8,WA,Due on Receipt
ORD-000302,CUST-00070,2023-03-27,2023-03-27,,Cancelled,USPS,35.06,99.54,3987.72,3987.72,0.06,239.26,4262.04,PA,Due on Receipt
ORD-000303,CUST-00099,2023-03-27,2023-03-27,2023-04-10,Paid,USPS,15.71,35.04,752.46,752.46,0.065,48.91,817.08,WA,Due on Receipt
ORD-000304,CUST-00087,2023-03-27,2023-04-26,2023-04-24,Paid,DHL,138.51,235.29,4071.81,4071.81,0.06875,279.94,4490.26,MN,Net 30
ORD-000305,CUST-00229,2023-03-28,2023-03-28,2023-04-01,Paid,FedEx,30.3,48.45,489.87,489.87,0.05,24.49,544.66,WI,Due on Receipt
ORD-000306,CUST-00122,2023-03-28,2023-03-28,2023-04-16,Paid,DHL,24.13,27.32,678.78,0.0,0.0725,0.0,702.91,CA,Due on Receipt
ORD-000307,CUST-00415,2023-03-28,2023-03-28,2023-04-28,Paid,UPS,12.87,12.67,277.68,277.68,0.06,16.66,307.21,PA,Due on Receipt
ORD-000308,CUST-00177,2023-03-28,2023-03-28,2023-04-26,Paid,Amazon Logistics,27.17,90.69,2154.26,2154.26,0.0475,102.33,2283.76,NC,Due on Receipt
ORD-000309,CUST-00041,2023-03-28,2023-03-28,2023-04-22,Paid,UPS,12.22,11.04,1144.24,1144.24,0.06,68.65,1225.11,DC,Due on Receipt
ORD-000310,CUST-00021,2023-03-29,2023-03-29,2023-03-31,Paid,USPS,18.34,43.8,819.27,819.27,0.0475,38.92,876.53,NC,Due on Receipt
ORD-000311,CUST-00330,2023-03-29,2023-03-29,2023-05-01,Paid,UPS,34.76,67.41,2021.94,2021.94,0.0575,116.26,2172.96,OH,Due on Receipt
ORD-000312,CUST-00086,2023-03-29,2023-03-29,2023-04-16,Paid,UPS,82.25,186.12,6777.21,6302.93,0.04,252.12,7111.58,NY,Due on Receipt
ORD-000313,CUST-00488,2023-03-30,2023-03-30,2023-04-06,Paid,Amazon Logistics,64.04,238.17,3531.18,3531.18,0.0625,220.7,3815.92,TX,Due on Receipt
ORD-000314,CUST-00450,2023-03-30,2023-03-30,,Overdue,UPS,11.88,10.2,1533.56,0.0,0.0475,0.0,1545.44,NC,Due on Receipt
ORD-000315,CUST-00084,2023-03-30,2023-03-30,,Overdue,Amazon Logistics,41.34,147.36,2858.25,2858.25,0.06,171.5,3071.09,WV,Due on Receipt
ORD-000316,CUST-00033,2023-03-31,2023-03-31,,Cancelled,DHL,10.5,2.55,383.39,0.0,0.06,0.0,393.89,PA,Due on Receipt
ORD-000317,CUST-00185,2023-03-31,2023-03-31,2023-04-01,Paid,USPS,125.33,400.44,1514.02,1514.02,0.0635,96.14,1735.49,CT,Due on Receipt
ORD-000318,CUST-00399,2023-03-31,2023-05-30,2023-04-28,Paid,DHL,48.92,72.4,1576.4,1576.4,0.05,78.82,1704.14,WI,Net 60
ORD-000319,CUST-00178,2023-03-31,2023-04-30,2023-05-11,Paid,USPS,28.36,77.2,337.44,337.44,0.065,21.93,387.73,WA,Net 30
ORD-000320,CUST-00300,2023-03-31,2023-03-31,2023-05-01,Paid,DHL,247.46,433.38,6069.29,6069.29,0.04,242.77,6559.52,GA,Due on Receipt
ORD-000321,CUST-00220,2023-03-31,2023-03-31,2023-04-22,Paid,Amazon Logistics,10.62,24.5,386.83,386.83,0.04,15.47,412.92,NY,Due on Receipt
ORD-000322,CUST-00293,2023-03-31,2023-05-30,2023-05-02,Paid,USPS,20.84,52.14,398.58,398.58,0.0625,24.91,444.33,TX,Net 60
ORD-000323,CUST-00488,2023-03-31,2023-03-31,2023-05-07,Paid,UPS,26.69,47.22,772.64,772.64,0.0625,48.29,847.62,TX,Due on Receipt
ORD-000324,CUST-00258,2023-03-31,2023-03-31,2023-04-05,Paid,UPS,214.79,517.48,4335.63,4335.63,0.04,173.43,4723.85,GA,Due on Receipt
ORD-000325,CUST-00363,2023-04-02,2023-04-02,2023-04-26,Paid,FedEx,120.84,249.65,6816.91,5868.35,0.065,381.44,7319.19,KS,Due on Receipt
ORD-000326,CUST-00243,2023-04-02,2023-06-01,2023-04-29,Paid,FedEx,108.0,221.1,586.5,586.5,0.06,35.19,729.69,FL,Net 60
ORD-000327,CUST-00031,2023-04-02,2023-05-02,,Cancelled,FedEx,100.73,204.96,1249.0,997.48,0.06,59.85,1409.58,MD,Net 30
ORD-000328,CUST-00450,2023-04-02,2023-04-02,2023-04-08,Paid,FedEx,13.29,10.64,266.96,266.96,0.0475,12.68,292.93,NC,Due on Receipt
