item_id,order_id,product_id,quantity,unit_price,unit_cost,line_total,is_taxable
ITEM-000363,ORD-000174,PRD-0010,9,485.42,190.99,4368.78,1
ITEM-000364,ORD-000175,PRD-0031,3,135.64,66.17,406.92,0
ITEM-000365,ORD-000176,PRD-0037,4,369.76,191.8,1479.04,1
ITEM-000366,ORD-000176,PRD-0041,10,10.66,6.15,106.6,1
ITEM-000367,ORD-000176,PRD-0034,6,250.82,118.1,1504.92,1
ITEM-000368,ORD-000177,PRD-0050,2,26.36,10.6,52.72,1
ITEM-000369,ORD-000177,PRD-0057,4,133.74,64.55,534.96,1
ITEM-000370,ORD-000178,PRD-0003,7,105.82,70.64,740.74,1
ITEM-000371,ORD-000179,PRD-0003,8,105.82,70.64,846.56,1
ITEM-000372,ORD-000179,PRD-0070,7,443.08,174.59,3101.56,1
ITEM-000373,ORD-000180,PRD-0049,8,181.32,99.28,1450.56,1
ITEM-000374,ORD-000180,PRD-0054,9,15.13,7.76,136.17,1
ITEM-000375,ORD-000180,PRD-0027,6,58.65,25.04,351.9,1
ITEM-000376,ORD-000180,PRD-0072,10,339.13,128.08,3391.3,1
ITEM-000377,ORD-000181,PRD-0064,7,134.91,85.58,944.37,1
ITEM-000378,ORD-000181,PRD-0060,3,63.73,29.25,191.19,1
ITEM-000379,ORD-000182,PRD-0071,2,296.43,140.08,592.86,1
ITEM-000380,ORD-000183,PRD-0036,7,202.23,127.8,1415.61,1
ITEM-000381,ORD-000184,PRD-0079,6,447.38,183.13,2684.28,1
ITEM-000382,ORD-000185,PRD-0024,3,186.68,112.88,560.04,1
ITEM-000383,ORD-000186,PRD-0038,5,277.68,124.47,1388.4,1
ITEM-000384,ORD-000186,PRD-0039,7,221.89,106.65,1553.23,1
ITEM-000385,ORD-000186,PRD-0065,4,400.0,194.76,1600.0,1
ITEM-000386,ORD-000187,PRD-0040,5,31.44,17.52,157.2,0
ITEM-000387,ORD-000187,PRD-0064,8,134.91,85.58,1079.28,1
ITEM-000388,ORD-000187,PRD-0038,7,277.68,124.47,1943.76,1
ITEM-000389,ORD-000187,PRD-0025,8,84.36,58.95,674.88,1
ITEM-000390,ORD-000188,PRD-0012,3,283.07,189.66,849.21,1
ITEM-000391,ORD-000189,PRD-0057,2,133.74,64.55,267.48,1
ITEM-000392,ORD-000190,PRD-0030,7,232.59,82.94,1628.13,1
ITEM-000393,ORD-000190,PRD-0075,7,251.02,119.58,1757.14,1
ITEM-000394,ORD-000191,PRD-0041,9,10.66,6.15,95.94,1
ITEM-000395,ORD-000191,PRD-0054,8,15.13,7.76,121.04,1
ITEM-000396,ORD-000191,PRD-0065,1,400.0,194.76,400.0,1
ITEM-000397,ORD-000192,PRD-0040,9,31.44,17.52,282.96,0
ITEM-000398,ORD-000193,PRD-0070,9,443.08,174.59,3987.72,1
ITEM-000399,ORD-000194,PRD-0073,9,268.28,160.25,2414.52,1
ITEM-000400,ORD-000194,PRD-0007,6,141.01,66.36,846.06,1
ITEM-000401,ORD-000195,PRD-0020,8,286.25,192.35,2290.0,1
ITEM-000402,ORD-000195,PRD-0051,6,274.88,145.41,1649.28,1
ITEM-000403,ORD-000195,PRD-0065,10,400.0,194.76,4000.0,1
ITEM-000404,ORD-000196,PRD-0021,10,229.81,118.82,2298.1,1
ITEM-000405,ORD-000196,PRD-0065,2,400.0,194.76,800.0,1
ITEM-000406,ORD-000196,PRD-0058,8,188.66,92.85,1509.28,1
ITEM-000407,ORD-000197,PRD-0054,9,15.13,7.76,136.17,1
ITEM-000408,ORD-000198,PRD-0059,7,339.39,187.07,2375.73,0
ITEM-000409,ORD-000198,PRD-0011,6,257.74,110.18,1546.44,1
ITEM-000410,ORD-000198,PRD-0074,8,281.58,183.0,2252.64,1
ITEM-000411,ORD-000198,PRD-0036,5,202.23,127.8,1011.15,1
ITEM-000412,ORD-000198,PRD-0049,3,181.32,99.28,543.96,1
ITEM-000413,ORD-000199,PRD-0072,7,339.13,128.08,2373.91,1
ITEM-000414,ORD-000200,PRD-0064,3,134.91,85.58,404.73,1
ITEM-000415,ORD-000201,PRD-0051,3,274.88,145.41,824.64,1
ITEM-000416,ORD-000201,PRD-0004,7,315.28,125.61,2206.96,1
ITEM-000417,ORD-000202,PRD-0019,1,224.66,145.09,224.66,1
ITEM-000418,ORD-000202,PRD-0036,2,202.23,127.8,404.46,1
ITEM-000419,ORD-000202,PRD-0023,3,292.62,142.19,877.86,1
ITEM-000420,ORD-000202,PRD-0011,1,257.74,110.18,257.74,1
ITEM-000421,ORD-000203,PRD-0063,3,455.89,189.31,1367.67,1
ITEM-000422,ORD-000204,PRD-0001,6,16.36,9.88,98.16,1
ITEM-000423,ORD-000204,PRD-0029,10,304.75,164.23,3047.5,1
ITEM-000424,ORD-000205,PRD-0034,9,250.82,118.1,2257.38,1
ITEM-000425,ORD-000206,PRD-0013,6,90.56,46.3,543.36,1
ITEM-000426,ORD-000206,PRD-0062,6,81.57,40.39,489.42,1
ITEM-000427,ORD-000206,PRD-0024,9,186.68,112.88,1680.12,1
ITEM-000428,ORD-000207,PRD-0024,10,186.68,112.88,1866.8,1
ITEM-000429,ORD-000207,PRD-0011,9,257.74,110.18,2319.66,1
ITEM-000430,ORD-000207,PRD-0005,5,133.48,76.14,667.4,1
ITEM-000431,ORD-000208,PRD-0012,8,283.07,189.66,2264.56,1
ITEM-000432,ORD-000209,PRD-0008,7,136.15,47.77,953.05,1
ITEM-000433,ORD-000210,PRD-0005,5,133.48,76.14,667.4,1
ITEM-000434,ORD-000211,PRD-0038,4,277.68,124.47,1110.72,1
ITEM-000435,ORD-000211,PRD-0008,4,136.15,47.77,544.6,1
ITEM-000436,ORD-000212,PRD-0050,9,26.36,10.6,237.24,1
ITEM-000437,ORD-000212,PRD-0062,6,81.57,40.39,489.42,1
ITEM-000438,ORD-000213,PRD-0003,6,105.82,70.64,634.92,1
ITEM-000439,ORD-000213,PRD-0021,5,229.81,118.82,1149.05,1
ITEM-000440,ORD-000214,PRD-0039,2,221.89,106.65,443.78,1
ITEM-000441,ORD-000214,PRD-0078,6,119.55,65.24,717.3,1
ITEM-000442,ORD-000215,PRD-0066,7,227.48,102.18,1592.36,1
ITEM-000443,ORD-000215,PRD-0072,8,339.13,128.08,2713.04,1
ITEM-000444,ORD-000216,PRD-0063,4,455.89,189.31,1823.56,1
ITEM-000445,ORD-000217,PRD-0009,7,300.4,108.18,2102.8,1
ITEM-000446,ORD-000217,PRD-0045,10,52.93,34.71,529.3,1
ITEM-000447,ORD-000218,PRD-0028,5,254.62,148.63,1273.1,1
ITEM-000448,ORD-000218,PRD-0075,4,251.02,119.58,1004.08,1
ITEM-000449,ORD-000218,PRD-0005,10,133.48,76.14,1334.8,1
ITEM-000450,ORD-000219,PRD-0033,7,95.58,62.65,669.06,1
ITEM-000451,ORD-000220,PRD-0017,1,339.58,185.04,339.58,1
ITEM-000452,ORD-000220,PRD-0072,3,339.13,128.08,1017.39,1
ITEM-000453,ORD-000220,PRD-0066,9,227.48,102.18,2047.32,1
ITEM-000454,ORD-000221,PRD-0025,3,84.36,58.95,253.08,1
ITEM-000455,ORD-000221,PRD-0070,1,443.08,174.59,443.08,1
ITEM-000456,ORD-000221,PRD-0029,1,304.75,164.23,304.75,1
ITEM-000457,ORD-000221,PRD-0074,8,281.58,183.0,2252.64,1
ITEM-000458,ORD-000222,PRD-0026,6,273.09,111.39,1638.54,1
ITEM-000459,ORD-000223,PRD-0037,3,369.76,191.8,1109.28,1
ITEM-000460,ORD-000224,PRD-0074,2,281.58,183.0,563.16,1
ITEM-000461,ORD-000224,PRD-0076,1,174.91,62.57,174.91,1
ITEM-000462,ORD-000224,PRD-0040,10,31.44,17.52,314.4,0
ITEM-000463,ORD-000224,PRD-0004,1,315.28,125.61,315.28,1
ITEM-000464,ORD-000224,PRD-0056,4,182.46,64.25,729.84,1
ITEM-000465,ORD-000225,PRD-0045,5,52.93,34.71,264.65,1
ITEM-000466,ORD-000225,PRD-0008,10,136.15,47.77,1361.5,1
ITEM-000467,ORD-000226,PRD-0003,10,105.82,70.64,1058.2,1
ITEM-000468,ORD-000227,PRD-0076,5,174.91,62.57,874.55,1
ITEM-000469,ORD-000227,PRD-0049,3,181.32,99.28,543.96,1
ITEM-000470,ORD-000228,PRD-0062,5,81.57,40.39,407.85,1
ITEM-000471,ORD-000228,PRD-0013,1,90.56,46.3,90.56,1
ITEM-000472,ORD-000229,PRD-0044,8,30.25,20.97,242.0,1
ITEM-000473,ORD-000229,PRD-0013,6,90.56,46.3,543.36,1
ITEM-000474,ORD-000230,PRD-0037,7,369.76,191.8,2588.32,1
ITEM-000475,ORD-000230,PRD-0064,7,134.91,85.58,944.37,1
ITEM-000476,ORD-000230,PRD-0079,4,447.38,183.13,1789.52,1
ITEM-000477,ORD-000231,PRD-0049,3,181.32,99.28,543.96,1
ITEM-000478,ORD-000231,PRD-0067,1,287.56,173.49,287.56,1
ITEM-000479,ORD-000232,PRD-0012,2,283.07,189.66,566.14,1
ITEM-000480,ORD-000233,PRD-0062,6,81.57,40.39,489.42,1
ITEM-000481,ORD-000234,PRD-0019,7,224.66,145.09,1572.62,1
ITEM-000482,ORD-000234,PRD-0060,7,63.73,29.25,446.11,1
ITEM-000483,ORD-000234,PRD-0040,2,31.44,17.52,62.88,0
ITEM-000484,ORD-000235,PRD-0009,4,300.4,108.18,1201.6,1
ITEM-000485,ORD-000236,PRD-0067,6,287.56,173.49,1725.36,1
ITEM-000486,ORD-000237,PRD-0031,5,135.64,66.17,678.2,0
ITEM-000487,ORD-000237,PRD-0010,7,485.42,190.99,3397.94,1
ITEM-000488,ORD-000237,PRD-0041,3,10.66,6.15,31.98,1
ITEM-000489,ORD-000237,PRD-0015,8,82.67,30.8,661.36,1
ITEM-000490,ORD-000238,PRD-0049,8,181.32,99.28,1450.56,1
ITEM-000491,ORD-000238,PRD-0040,3,31.44,17.52,94.32,0
ITEM-000492,ORD-000238,PRD-0021,6,229.81,118.82,1378.86,1
ITEM-000493,ORD-000238,PRD-0078,7,119.55,65.24,836.85,1
ITEM-000494,ORD-000239,PRD-0024,3,186.68,112.88,560.04,1
ITEM-000495,ORD-000239,PRD-0018,1,83.41,46.68,83.41,1
ITEM-000496,ORD-000239,PRD-0061,3,472.66,192.57,1417.98,1
ITEM-000497,ORD-000240,PRD-0064,6,134.91,85.58,809.46,1
ITEM-000498,ORD-000240,PRD-0068,3,66.43,33.98,199.29,1
ITEM-000499,ORD-000241,PRD-0002,5,92.63,43.77,463.15,1
ITEM-000500,ORD-000241,PRD-0020,4,286.25,192.35,1145.0,1
ITEM-000501,ORD-000242,PRD-0009,6,300.4,108.18,1802.4,1
ITEM-000502,ORD-000243,PRD-0061,8,472.66,192.57,3781.28,1
ITEM-000503,ORD-000244,PRD-0055,9,143.03,90.89,1287.27,1
ITEM-000504,ORD-000245,PRD-0079,10,447.38,183.13,4473.8,1
ITEM-000505,ORD-000245,PRD-0068,10,66.43,33.98,664.3,1
ITEM-000506,ORD-000246,PRD-0059,1,339.39,187.07,339.39,0
ITEM-000507,ORD-000246,PRD-0014,8,193.27,119.72,1546.16,1
ITEM-000508,ORD-000246,PRD-0072,10,339.13,128.08,3391.3,1
ITEM-000509,ORD-000246,PRD-0040,9,31.44,17.52,282.96,0
ITEM-000510,ORD-000247,PRD-0036,5,202.23,127.8,1011.15,1
ITEM-000511,ORD-000247,PRD-0014,6,193.27,119.72,1159.62,1
ITEM-000512,ORD-000248,PRD-0052,2,189.21,97.29,378.42,1
ITEM-000513,ORD-000248,PRD-0048,8,249.37,165.35,1994.96,1
ITEM-000514,ORD-000249,PRD-0028,4,254.62,148.63,1018.48,1
ITEM-000515,ORD-000249,PRD-0057,6,133.74,64.55,802.44,1
ITEM-000516,ORD-000250,PRD-0002,1,92.63,43.77,92.63,1
ITEM-000517,ORD-000251,PRD-0037,9,369.76,191.8,3327.84,1
ITEM-000518,ORD-000252,PRD-0058,4,188.66,92.85,754.64,1
ITEM-000519,ORD-000252,PRD-0031,7,135.64,66.17,949.48,0
ITEM-000520,ORD-000252,PRD-0027,1,58.65,25.04,58.65,1
ITEM-000521,ORD-000253,PRD-0048,5,249.37,165.35,1246.85,1
ITEM-000522,ORD-000253,PRD-0033,9,95.58,62.65,860.22,1
ITEM-000523,ORD-000253,PRD-0051,9,274.88,145.41,2473.92,1
ITEM-000524,ORD-000254,PRD-0080,5,386.83,172.73,1934.15,1
ITEM-000525,ORD-000254,PRD-0041,10,10.66,6.15,106.6,1
ITEM-000526,ORD-000254,PRD-0035,1,170.14,70.36,170.14,1
ITEM-000527,ORD-000254,PRD-0068,8,66.43,33.98,531.44,1
ITEM-000528,ORD-000255,PRD-0044,2,30.25,20.97,60.5,1
ITEM-000529,ORD-000255,PRD-0053,4,241.86,153.63,967.44,1
ITEM-000530,ORD-000256,PRD-0063,4,455.89,189.31,1823.56,1
ITEM-000531,ORD-000257,PRD-0029,8,304.75,164.23,2438.0,1
ITEM-000532,ORD-000257,PRD-0031,1,135.64,66.17,135.64,0
ITEM-000533,ORD-000258,PRD-0054,3,15.13,7.76,45.39,1
ITEM-000534,ORD-000258,PRD-0066,5,227.48,102.18,1137.4,1
ITEM-000535,ORD-000258,PRD-0058,5,188.66,92.85,943.3,1
ITEM-000536,ORD-000259,PRD-0028,3,254.62,148.63,763.86,1
ITEM-000537,ORD-000259,PRD-0040,6,31.44,17.52,188.64,0
ITEM-000538,ORD-000260,PRD-0018,9,83.41,46.68,750.69,1
ITEM-000539,ORD-000260,PRD-0046,2,291.65,193.12,583.3,1
ITEM-000540,ORD-000261,PRD-0003,1,105.82,70.64,105.82,1
ITEM-000541,ORD-000261,PRD-0056,4,182.46,64.25,729.84,1
ITEM-000542,ORD-000261,PRD-0055,2,143.03,90.89,286.06,1
ITEM-000543,ORD-000261,PRD-0078,5,119.55,65.24,597.75,1
ITEM-000544,ORD-000262,PRD-0006,2,257.0,129.8,514.0,1
ITEM-000545,ORD-000262,PRD-0055,9,143.03,90.89,1287.27,1
ITEM-000546,ORD-000263,PRD-0054,10,15.13,7.76,151.3,1
ITEM-000547,ORD-000263,PRD-0062,5,81.57,40.39,407.85,1
ITEM-000548,ORD-000264,PRD-0046,7,291.65,193.12,2041.55,1
ITEM-000549,ORD-000265,PRD-0050,10,26.36,10.6,263.6,1
ITEM-000550,ORD-000265,PRD-0080,2,386.83,172.73,773.66,1
ITEM-000551,ORD-000265,PRD-0048,2,249.37,165.35,498.74,1
ITEM-000552,ORD-000266,PRD-0038,9,277.68,124.47,2499.12,1
ITEM-000553,ORD-000267,PRD-0058,6,188.66,92.85,1131.96,1
ITEM-000554,ORD-000267,PRD-0011,1,257.74,110.18,257.74,1
ITEM-000555,ORD-000267,PRD-0024,6,186.68,112.88,1120.08,1
ITEM-000556,ORD-000268,PRD-0002,9,92.63,43.77,833.67,1
ITEM-000557,ORD-000268,PRD-0054,7,15.13,7.76,105.91,1
ITEM-000558,ORD-000269,PRD-0037,10,369.76,191.8,3697.6,1
ITEM-000559,ORD-000269,PRD-0076,2,174.91,62.57,349.82,1
ITEM-000560,ORD-000270,PRD-0077,6,329.79,160.78,1978.74,1
ITEM-000561,ORD-000270,PRD-0035,6,170.14,70.36,1020.84,1
ITEM-000562,ORD-000271,PRD-0038,10,277.68,124.47,2776.8,1
ITEM-000563,ORD-000272,PRD-0018,6,83.41,46.68,500.46,1
ITEM-000564,ORD-000272,PRD-0001,7,16.36,9.88,114.52,1
ITEM-000565,ORD-000272,PRD-0051,1,274.88,145.41,274.88,1
ITEM-000566,ORD-000272,PRD-0037,6,369.76,191.8,2218.56,1
ITEM-000567,ORD-000273,PRD-0004,10,315.28,125.61,3152.8,1
ITEM-000568,ORD-000273,PRD-0063,9,455.89,189.31,4103.01,1
ITEM-000569,ORD-000273,PRD-0078,9,119.55,65.24,1075.95,1
ITEM-000570,ORD-000274,PRD-0062,9,81.57,40.39,734.13,1
ITEM-000571,ORD-000274,PRD-0046,6,291.65,193.12,1749.9,1
ITEM-000572,ORD-000275,PRD-0036,6,202.23,127.8,1213.38,1
ITEM-000573,ORD-000275,PRD-0013,4,90.56,46.3,362.24,1
ITEM-000574,ORD-000275,PRD-0024,5,186.68,112.88,933.4,1
ITEM-000575,ORD-000276,PRD-0003,1,105.82,70.64,105.82,1
ITEM-000576,ORD-000276,PRD-0046,5,291.65,193.12,1458.25,1
ITEM-000577,ORD-000276,PRD-0025,3,84.36,58.95,253.08,1
ITEM-000578,ORD-000276,PRD-0017,5,339.58,185.04,1697.9,1
ITEM-000579,ORD-000277,PRD-0042,2,18.3,10.66,36.6,1
ITEM-000580,ORD-000277,PRD-0041,9,10.66,6.15,95.94,1
ITEM-000581,ORD-000277,PRD-0056,6,182.46,64.25,1094.76,1
ITEM-000582,ORD-000278,PRD-0057,1,133.74,64.55,133.74,1
ITEM-000583,ORD-000279,PRD-0034,3,250.82,118.1,752.46,1
ITEM-000584,ORD-000279,PRD-0078,9,119.55,65.24,1075.95,1
ITEM-000585,ORD-000279,PRD-0005,10,133.48,76.14,1334.8,1
ITEM-000586,ORD-000280,PRD-0056,5,182.46,64.25,912.3,1
ITEM-000587,ORD-000281,PRD-0037,4,369.76,191.8,1479.04,1
ITEM-000588,ORD-000282,PRD-0068,5,66.43,33.98,332.15,1
ITEM-000589,ORD-000283,PRD-0046,2,291.65,193.12,583.3,1
ITEM-000590,ORD-000283,PRD-0055,9,143.03,90.89,1287.27,1
ITEM-000591,ORD-000283,PRD-0044,10,30.25,20.97,302.5,1
ITEM-000592,ORD-000283,PRD-0025,9,84.36,58.95,759.24,1
ITEM-000593,ORD-000284,PRD-0068,7,66.43,33.98,465.01,1
ITEM-000594,ORD-000285,PRD-0054,6,15.13,7.76,90.78,1
ITEM-000595,ORD-000285,PRD-0004,5,315.28,125.61,1576.4,1
ITEM-000596,ORD-000286,PRD-0012,10,283.07,189.66,2830.7,1
ITEM-000597,ORD-000287,PRD-0046,6,291.65,193.12,1749.9,1
ITEM-000598,ORD-000288,PRD-0049,10,181.32,99.28,1813.2,1
ITEM-000599,ORD-000289,PRD-0049,10,181.32,99.28,1813.2,1
ITEM-000600,ORD-000290,PRD-0055,4,143.03,90.89,572.12,1
ITEM-000601,ORD-000291,PRD-0002,9,92.63,43.77,833.67,1
ITEM-000602,ORD-000291,PRD-0025,4,84.36,58.95,337.44,1
ITEM-000603,ORD-000291,PRD-0022,7,269.21,94.37,1884.47,1
ITEM-000604,ORD-000292,PRD-0049,4,181.32,99.28,725.28,1
ITEM-000605,ORD-000292,PRD-0076,8,174.91,62.57,1399.28,1
ITEM-000606,ORD-000293,PRD-0059,10,339.39,187.07,3393.9,0
ITEM-000607,ORD-000293,PRD-0065,7,400.0,194.76,2800.0,1
ITEM-000608,ORD-000294,PRD-0031,10,135.64,66.17,1356.4,0
ITEM-000609,ORD-000295,PRD-0019,2,224.66,145.09,449.32,1
ITEM-000610,ORD-000296,PRD-0044,2,30.25,20.97,60.5,1
ITEM-000611,ORD-000296,PRD-0002,7,92.63,43.77,648.41,1
ITEM-000612,ORD-000297,PRD-0053,10,241.86,153.63,2418.6,1
ITEM-000613,ORD-000297,PRD-0001,3,16.36,9.88,49.08,1
ITEM-000614,ORD-000298,PRD-0050,3,26.36,10.6,79.08,1
ITEM-000615,ORD-000298,PRD-0060,1,63.73,29.25,63.73,1
ITEM-000616,ORD-000299,PRD-0029,7,304.75,164.23,2133.25,1
ITEM-000617,ORD-000299,PRD-0049,3,181.32,99.28,543.96,1
ITEM-000618,ORD-000299,PRD-0057,4,133.74,64.55,534.96,1
ITEM-000619,ORD-000300,PRD-0005,2,133.48,76.14,266.96,1
ITEM-000620,ORD-000300,PRD-0017,1,339.58,185.04,339.58,1
ITEM-000621,ORD-000301,PRD-0063,3,455.89,189.31,1367.67,1
ITEM-000622,ORD-000301,PRD-0005,2,133.48,76.14,266.96,1
ITEM-000623,ORD-000302,PRD-0070,9,443.08,174.59,3987.72,1
ITEM-000624,ORD-000303,PRD-0034,3,250.82,118.1,752.46,1
ITEM-000625,ORD-000304,PRD-0053,4,241.86,153.63,967.44,1
ITEM-000626,ORD-000304,PRD-0024,8,186.68,112.88,1493.44,1
ITEM-000627,ORD-000304,PRD-0056,8,182.46,64.25,1459.68,1
ITEM-000628,ORD-000304,PRD-0044,5,30.25,20.97,151.25,1
ITEM-000629,ORD-000305,PRD-0015,3,82.67,30.8,248.01,1
ITEM-000630,ORD-000305,PRD-0053,1,241.86,153.63,241.86,1
ITEM-000631,ORD-000306,PRD-0059,2,339.39,187.07,678.78,0
ITEM-000632,ORD-000307,PRD-0038,1,277.68,124.47,277.68,1
ITEM-000633,ORD-000308,PRD-0019,5,224.66,145.09,1123.3,1
ITEM-000634,ORD-000308,PRD-0011,4,257.74,110.18,1030.96,1
ITEM-000635,ORD-000309,PRD-0055,8,143.03,90.89,1144.24,1
ITEM-000636,ORD-000310,PRD-0026,3,273.09,111.39,819.27,1
ITEM-000637,ORD-000311,PRD-0019,9,224.66,145.09,2021.94,1
ITEM-000638,ORD-000312,PRD-0010,9,485.42,190.99,4368.78,1
ITEM-000639,ORD-000312,PRD-0080,5,386.83,172.73,1934.15,1
ITEM-000640,ORD-000312,PRD-0032,2,237.14,135.77,474.28,0
ITEM-000641,ORD-000313,PRD-0003,1,105.82,70.64,105.82,1
ITEM-000642,ORD-000313,PRD-0051,2,274.88,145.41,549.76,1
ITEM-000643,ORD-000313,PRD-0067,10,287.56,173.49,2875.6,1
ITEM-000644,ORD-000314,PRD-0016,4,383.39,136.31,1533.56,0
ITEM-000645,ORD-000315,PRD-0026,9,273.09,111.39,2457.81,1
ITEM-000646,ORD-000315,PRD-0005,3,133.48,76.14,400.44,1
ITEM-000647,ORD-000316,PRD-0016,1,383.39,136.31,383.39,0
ITEM-000648,ORD-000317,PRD-0025,7,84.36,58.95,590.52,1
ITEM-000649,ORD-000317,PRD-0041,10,10.66,6.15,106.6,1
ITEM-000650,ORD-000317,PRD-0008,6,136.15,47.77,816.9,1
ITEM-000651,ORD-000318,PRD-0004,5,315.28,125.61,1576.4,1
ITEM-000652,ORD-000319,PRD-0025,4,84.36,58.95,337.44,1
ITEM-000653,ORD-000320,PRD-0039,10,221.89,106.65,2218.9,1
ITEM-000654,ORD-000320,PRD-0045,10,52.93,34.71,529.3,1
ITEM-000655,ORD-000320,PRD-0058,6,188.66,92.85,1131.96,1
ITEM-000656,ORD-000320,PRD-0047,2,386.76,155.63,773.52,1
ITEM-000657,ORD-000320,PRD-0036,7,202.23,127.8,1415.61,1
ITEM-000658,ORD-000321,PRD-0080,1,386.83,172.73,386.83,1
ITEM-000659,ORD-000322,PRD-0068,6,66.43,33.98,398.58,1
ITEM-000660,ORD-000323,PRD-0062,2,81.57,40.39,163.14,1
ITEM-000661,ORD-000323,PRD-0029,2,304.75,164.23,609.5,1
ITEM-000662,ORD-000324,PRD-0028,4,254.62,148.63,1018.48,1
ITEM-000663,ORD-000324,PRD-0006,8,257.0,129.8,2056.0,1
ITEM-000664,ORD-000324,PRD-0060,7,63.73,29.25,446.11,1
ITEM-000665,ORD-000324,PRD-0013,9,90.56,46.3,815.04,1
ITEM-000666,ORD-000325,PRD-0079,8,447.38,183.13,3579.04,1
ITEM-000667,ORD-000325,PRD-0007,3,141.01,66.36,423.03,1
ITEM-000668,ORD-000325,PRD-0032,4,237.14,135.77,948.56,0
ITEM-000669,ORD-000325,PRD-0071,4,296.43,140.08,1185.72,1
ITEM-000670,ORD-000325,PRD-0035,4,170.14,70.36,680.56,1
ITEM-000671,ORD-000326,PRD-0027,10,58.65,25.04,586.5,1
ITEM-000672,ORD-000327,PRD-0040,8,31.44,17.52,251.52,0
ITEM-000673,ORD-000327,PRD-0048,4,249.37,165.35,997.48,1
ITEM-000674,ORD-000328,PRD-0005,2,133.48,76.14,266.96,1
ITEM-000675,ORD-000329,PRD-0003,4,105.82,70.64,423.28,1
ITEM-000676,ORD-000329,PRD-0071,1,296.43,140.08,296.43,1
ITEM-000677,ORD-000330,PRD-0046,1,291.65,193.12,291.65,1
ITEM-000678,ORD-000330,PRD-0047,8,386.76,155.63,3094.08,1
ITEM-000679,ORD-000331,PRD-0008,9,136.15,47.77,1225.35,1
ITEM-000680,ORD-000332,PRD-0047,1,386.76,155.63,386.76,1
ITEM-000681,ORD-000332,PRD-0042,7,18.3,10.66,128.1,1
ITEM-000682,ORD-000333,PRD-0019,9,224.66,145.09,2021.94,1
ITEM-000683,ORD-000333,PRD-0032,3,237.14,135.77,711.42,0
ITEM-000684,ORD-000333,PRD-0066,1,227.48,102.18,227.48,1
ITEM-000685,ORD-000334,PRD-0026,5,273.09,111.39,1365.45,1
ITEM-000686,ORD-000334,PRD-0024,4,186.68,112.88,746.72,1
ITEM-000687,ORD-000335,PRD-0065,1,400.0,194.76,400.0,1
ITEM-000688,ORD-000336,PRD-0067,5,287.56,173.49,1437.8,1
ITEM-000689,ORD-000337,PRD-0014,3,193.27,119.72,579.81,1
ITEM-000690,ORD-000338,PRD-0062,6,81.57,40.39,489.42,1
ITEM-000691,ORD-000338,PRD-0026,5,273.09,111.39,1365.45,1
ITEM-000692,ORD-000338,PRD-0028,7,254.62,148.63,1782.34,1
ITEM-000693,ORD-000339,PRD-0021,7,229.81,118.82,1608.67,1
ITEM-000694,ORD-000340,PRD-0010,3,485.42,190.99,1456.26,1
ITEM-000695,ORD-000341,PRD-0024,4,186.68,112.88,746.72,1
ITEM-000696,ORD-000341,PRD-0044,2,30.25,20.97,60.5,1
ITEM-000697,ORD-000341,PRD-0026,3,273.09,111.39,819.27,1
ITEM-000698,ORD-000342,PRD-0005,3,133.48,76.14,400.44,1
ITEM-000699,ORD-000342,PRD-0035,5,170.14,70.36,850.7,1
ITEM-000700,ORD-000343,PRD-0030,10,232.59,82.94,2325.9,1
ITEM-000701,ORD-000343,PRD-0025,10,84.36,58.95,843.6,1
ITEM-000702,ORD-000344,PRD-0057,10,133.74,64.55,1337.4,1
ITEM-000703,ORD-000345,PRD-0008,8,136.15,47.77,1089.2,1
ITEM-000704,ORD-000346,PRD-0008,5,136.15,47.77,680.75,1
ITEM-000705,ORD-000346,PRD-0039,6,221.89,106.65,1331.34,1
ITEM-000706,ORD-000346,PRD-0040,5,31.44,17.52,157.2,0
ITEM-000707,ORD-000347,PRD-0019,1,224.66,145.09,224.66,1
ITEM-000708,ORD-000347,PRD-0026,4,273.09,111.39,1092.36,1
ITEM-000709,ORD-000347,PRD-0063,7,455.89,189.31,3191.23,1
ITEM-000710,ORD-000348,PRD-0014,2,193.27,119.72,386.54,1
ITEM-000711,ORD-000348,PRD-0037,10,369.76,191.8,3697.6,1
ITEM-000712,ORD-000349,PRD-0065,9,400.0,194.76,3600.0,1
ITEM-000713,ORD-000350,PRD-0037,10,369.76,191.8,3697.6,1
ITEM-000714,ORD-000351,PRD-0062,4,81.57,40.39,326.28,1
ITEM-000715,ORD-000351,PRD-0003,3,105.82,70.64,317.46,1
ITEM-000716,ORD-000352,PRD-0059,2,339.39,187.07,678.78,0
ITEM-000717,ORD-000352,PRD-0080,4,386.83,172.73,1547.32,1
ITEM-000718,ORD-000353,PRD-0044,2,30.25,20.97,60.5,1
ITEM-000719,ORD-000353,PRD-0070,5,443.08,174.59,2215.4,1
ITEM-000720,ORD-000354,PRD-0009,1,300.4,108.18,300.4,1
ITEM-000721,ORD-000354,PRD-0059,7,339.39,187.07,2375.73,0
ITEM-000722,ORD-000354,PRD-0048,8,249.37,165.35,1994.96,1
ITEM-000723,ORD-000355,PRD-0042,2,18.3,10.66,36.6,1
ITEM-000724,ORD-000356,PRD-0078,9,119.55,65.24,1075.95,1
ITEM-000725,ORD-000357,PRD-0061,6,472.66,192.57,2835.96,1
