entry_id,date,account_code,account_name,debit,credit,reference,description
JE-0000287,2023-02-03,2100,Sales Tax Payable,0.0,94.66,ORD-000076,Sales tax collected
JE-0000288,2023-02-03,4000,Product Sales,0.0,2485.74,ORD-000077,Order revenue
JE-0000289,2023-02-03,5000,Cost of Goods Sold,1470.15,0.0,ORD-000077,Order COGS
JE-0000290,2023-02-03,4100,Shipping Revenue,0.0,58.53,ORD-000077,Shipping charged to customer
JE-0000291,2023-02-03,2100,Sales Tax Payable,0.0,111.86,ORD-000077,Sales tax collected
JE-0000292,2023-02-04,4000,Product Sales,0.0,7842.95,ORD-000078,Order revenue
JE-0000293,2023-02-04,5000,Cost of Goods Sold,4355.53,0.0,ORD-000078,Order COGS
JE-0000294,2023-02-04,4100,Shipping Revenue,0.0,58.81,ORD-000078,Shipping charged to customer
JE-0000295,2023-02-05,4000,Product Sales,0.0,3821.22,ORD-000079,Order revenue
JE-0000296,2023-02-05,5000,Cost of Goods Sold,1619.49,0.0,ORD-000079,Order COGS
JE-0000297,2023-02-05,4100,Shipping Revenue,0.0,30.46,ORD-000079,Shipping charged to customer
JE-0000298,2023-02-05,2100,Sales Tax Payable,0.0,238.83,ORD-000079,Sales tax collected
JE-0000299,2023-02-05,4000,Product Sales,0.0,5880.97,ORD-000080,Order revenue
JE-0000300,2023-02-05,5000,Cost of Goods Sold,2690.72,0.0,ORD-000080,Order COGS
JE-0000301,2023-02-05,4100,Shipping Revenue,0.0,200.3,ORD-000080,Shipping charged to customer
JE-0000302,2023-02-05,2100,Sales Tax Payable,0.0,352.86,ORD-000080,Sales tax collected
JE-0000303,2023-02-05,4000,Product Sales,0.0,4638.39,ORD-000081,Order revenue
JE-0000304,2023-02-05,5000,Cost of Goods Sold,2105.84,0.0,ORD-000081,Order COGS
JE-0000305,2023-02-05,4100,Shipping Revenue,0.0,73.77,ORD-000081,Shipping charged to customer
JE-0000306,2023-02-05,2100,Sales Tax Payable,0.0,220.32,ORD-000081,Sales tax collected
JE-0000307,2023-02-05,4000,Product Sales,0.0,3879.98,ORD-000082,Order revenue
JE-0000308,2023-02-05,5000,Cost of Goods Sold,2067.98,0.0,ORD-000082,Order COGS
JE-0000309,2023-02-05,4100,Shipping Revenue,0.0,104.39,ORD-000082,Shipping charged to customer
JE-0000310,2023-02-05,2100,Sales Tax Payable,0.0,106.37,ORD-000082,Sales tax collected
JE-0000311,2023-02-06,4000,Product Sales,0.0,570.99,ORD-000083,Order revenue
JE-0000312,2023-02-06,5000,Cost of Goods Sold,282.73,0.0,ORD-000083,Order COGS
JE-0000313,2023-02-06,4100,Shipping Revenue,0.0,70.35,ORD-000083,Shipping charged to customer
JE-0000314,2023-02-06,2100,Sales Tax Payable,0.0,25.69,ORD-000083,Sales tax collected
JE-0000315,2023-02-06,4000,Product Sales,0.0,1607.79,ORD-000084,Order revenue
JE-0000316,2023-02-06,5000,Cost of Goods Sold,888.32,0.0,ORD-000084,Order COGS
JE-0000317,2023-02-06,4100,Shipping Revenue,0.0,35.19,ORD-000084,Shipping charged to customer
JE-0000318,2023-02-06,2100,Sales Tax Payable,0.0,15.64,ORD-000084,Sales tax collected
JE-0000319,2023-02-07,4000,Product Sales,0.0,849.89,ORD-000085,Order revenue
JE-0000320,2023-02-07,5000,Cost of Goods Sold,457.93,0.0,ORD-000085,Order COGS
JE-0000321,2023-02-07,4100,Shipping Revenue,0.0,37.8,ORD-000085,Shipping charged to customer
JE-0000322,2023-02-07,2100,Sales Tax Payable,0.0,34.0,ORD-000085,Sales tax collected
JE-0000323,2023-02-08,4000,Product Sales,0.0,168.72,ORD-000086,Order revenue
JE-0000324,2023-02-08,5000,Cost of Goods Sold,117.9,0.0,ORD-000086,Order COGS
JE-0000325,2023-02-08,4100,Shipping Revenue,0.0,30.33,ORD-000086,Shipping charged to customer
JE-0000326,2023-02-08,2100,Sales Tax Payable,0.0,11.6,ORD-000086,Sales tax collected
JE-0000327,2023-02-08,4000,Product Sales,0.0,997.48,ORD-000087,Order revenue
JE-0000328,2023-02-08,5000,Cost of Goods Sold,661.4,0.0,ORD-000087,Order COGS
JE-0000329,2023-02-08,4100,Shipping Revenue,0.0,51.74,ORD-000087,Shipping charged to customer
JE-0000330,2023-02-08,2100,Sales Tax Payable,0.0,62.34,ORD-000087,Sales tax collected
JE-0000331,2023-02-08,4000,Product Sales,0.0,391.83,ORD-000088,Order revenue
JE-0000332,2023-02-08,5000,Cost of Goods Sold,255.27,0.0,ORD-000088,Order COGS
JE-0000333,2023-02-08,4100,Shipping Revenue,0.0,78.3,ORD-000088,Shipping charged to customer
JE-0000334,2023-02-08,2100,Sales Tax Payable,0.0,23.51,ORD-000088,Sales tax collected
JE-0000335,2023-02-08,4000,Product Sales,0.0,2600.58,ORD-000089,Order revenue
JE-0000336,2023-02-08,5000,Cost of Goods Sold,1334.86,0.0,ORD-000089,Order COGS
JE-0000337,2023-02-08,4100,Shipping Revenue,0.0,102.46,ORD-000089,Shipping charged to customer
JE-0000338,2023-02-08,2100,Sales Tax Payable,0.0,162.54,ORD-000089,Sales tax collected
JE-0000339,2023-02-08,4000,Product Sales,0.0,2244.92,ORD-000090,Order revenue
JE-0000340,2023-02-08,5000,Cost of Goods Sold,988.04,0.0,ORD-000090,Order COGS
JE-0000341,2023-02-08,4100,Shipping Revenue,0.0,118.43,ORD-000090,Shipping charged to customer
JE-0000342,2023-02-08,2100,Sales Tax Payable,0.0,94.85,ORD-000090,Sales tax collected
JE-0000343,2023-02-09,4000,Product Sales,0.0,6974.85,ORD-000091,Order revenue
JE-0000344,2023-02-09,5000,Cost of Goods Sold,3784.74,0.0,ORD-000091,Order COGS
JE-0000345,2023-02-09,4100,Shipping Revenue,0.0,172.53,ORD-000091,Shipping charged to customer
JE-0000346,2023-02-09,2100,Sales Tax Payable,0.0,435.93,ORD-000091,Sales tax collected
JE-0000347,2023-02-09,4000,Product Sales,0.0,2068.29,ORD-000092,Order revenue
JE-0000348,2023-02-09,5000,Cost of Goods Sold,1069.38,0.0,ORD-000092,Order COGS
JE-0000349,2023-02-09,4100,Shipping Revenue,0.0,124.78,ORD-000092,Shipping charged to customer
JE-0000350,2023-02-09,2100,Sales Tax Payable,0.0,93.07,ORD-000092,Sales tax collected
JE-0000351,2023-02-09,4000,Product Sales,0.0,2562.16,ORD-000093,Order revenue
JE-0000352,2023-02-09,5000,Cost of Goods Sold,1392.1,0.0,ORD-000093,Order COGS
JE-0000353,2023-02-09,4100,Shipping Revenue,0.0,122.35,ORD-000093,Shipping charged to customer
JE-0000354,2023-02-09,2100,Sales Tax Payable,0.0,153.73,ORD-000093,Sales tax collected
JE-0000355,2023-02-10,4000,Product Sales,0.0,1457.7,ORD-000094,Order revenue
JE-0000356,2023-02-10,5000,Cost of Goods Sold,879.22,0.0,ORD-000094,Order COGS
JE-0000357,2023-02-10,4100,Shipping Revenue,0.0,60.95,ORD-000094,Shipping charged to customer
JE-0000358,2023-02-10,2100,Sales Tax Payable,0.0,87.46,ORD-000094,Sales tax collected
JE-0000359,2023-02-10,4000,Product Sales,0.0,766.78,ORD-000095,Order revenue
JE-0000360,2023-02-10,5000,Cost of Goods Sold,272.62,0.0,ORD-000095,Order COGS
JE-0000361,2023-02-10,4100,Shipping Revenue,0.0,5.78,ORD-000095,Shipping charged to customer
JE-0000362,2023-02-10,4000,Product Sales,0.0,509.84,ORD-000096,Order revenue
JE-0000363,2023-02-10,5000,Cost of Goods Sold,234.0,0.0,ORD-000096,Order COGS
JE-0000364,2023-02-10,4100,Shipping Revenue,0.0,86.19,ORD-000096,Shipping charged to customer
JE-0000365,2023-02-10,2100,Sales Tax Payable,0.0,21.54,ORD-000096,Sales tax collected
JE-0000366,2023-02-10,4000,Product Sales,0.0,5833.2,ORD-000097,Order revenue
JE-0000367,2023-02-10,5000,Cost of Goods Sold,2807.92,0.0,ORD-000097,Order COGS
JE-0000368,2023-02-10,4100,Shipping Revenue,0.0,72.95,ORD-000097,Shipping charged to customer
JE-0000369,2023-02-10,2100,Sales Tax Payable,0.0,262.49,ORD-000097,Sales tax collected
JE-0000370,2023-02-11,4000,Product Sales,0.0,339.13,ORD-000098,Order revenue
JE-0000371,2023-02-11,5000,Cost of Goods Sold,128.08,0.0,ORD-000098,Order COGS
JE-0000372,2023-02-11,4100,Shipping Revenue,0.0,19.72,ORD-000098,Shipping charged to customer
JE-0000373,2023-02-11,2100,Sales Tax Payable,0.0,21.2,ORD-000098,Sales tax collected
JE-0000374,2023-02-11,4000,Product Sales,0.0,912.3,ORD-000099,Order revenue
JE-0000375,2023-02-11,5000,Cost of Goods Sold,321.25,0.0,ORD-000099,Order COGS
JE-0000376,2023-02-11,4100,Shipping Revenue,0.0,17.49,ORD-000099,Shipping charged to customer
JE-0000377,2023-02-11,2100,Sales Tax Payable,0.0,54.74,ORD-000099,Sales tax collected
JE-0000378,2023-02-11,4000,Product Sales,0.0,4240.52,ORD-000100,Order revenue
JE-0000379,2023-02-11,5000,Cost of Goods Sold,1982.97,0.0,ORD-000100,Order COGS
JE-0000380,2023-02-11,4100,Shipping Revenue,0.0,56.49,ORD-000100,Shipping charged to customer
JE-0000381,2023-02-11,2100,Sales Tax Payable,0.0,169.62,ORD-000100,Sales tax collected
JE-0000382,2023-02-11,4000,Product Sales,0.0,2438.56,ORD-000101,Order revenue
JE-0000383,2023-02-11,5000,Cost of Goods Sold,1263.62,0.0,ORD-000101,Order COGS
JE-0000384,2023-02-11,4100,Shipping Revenue,0.0,40.36,ORD-000101,Shipping charged to customer
JE-0000385,2023-02-11,2100,Sales Tax Payable,0.0,146.31,ORD-000101,Sales tax collected
JE-0000386,2023-02-11,4000,Product Sales,0.0,738.1,ORD-000102,Order revenue
JE-0000387,2023-02-11,5000,Cost of Goods Sold,442.32,0.0,ORD-000102,Order COGS
JE-0000388,2023-02-11,4100,Shipping Revenue,0.0,17.54,ORD-000102,Shipping charged to customer
JE-0000389,2023-02-11,2100,Sales Tax Payable,0.0,44.29,ORD-000102,Sales tax collected
JE-0000390,2023-02-11,4000,Product Sales,0.0,804.84,ORD-000103,Order revenue
JE-0000391,2023-02-11,5000,Cost of Goods Sold,480.75,0.0,ORD-000103,Order COGS
JE-0000392,2023-02-11,4100,Shipping Revenue,0.0,24.66,ORD-000103,Shipping charged to customer
JE-0000393,2023-02-11,2100,Sales Tax Payable,0.0,56.34,ORD-000103,Sales tax collected
JE-0000394,2023-02-12,4000,Product Sales,0.0,4558.9,ORD-000104,Order revenue
JE-0000395,2023-02-12,5000,Cost of Goods Sold,1893.1,0.0,ORD-000104,Order COGS
JE-0000396,2023-02-12,4100,Shipping Revenue,0.0,70.6,ORD-000104,Shipping charged to customer
JE-0000397,2023-02-12,2100,Sales Tax Payable,0.0,262.14,ORD-000104,Sales tax collected
JE-0000398,2023-02-12,4000,Product Sales,0.0,1646.58,ORD-000105,Order revenue
JE-0000399,2023-02-12,5000,Cost of Goods Sold,873.81,0.0,ORD-000105,Order COGS
JE-0000400,2023-02-12,4100,Shipping Revenue,0.0,55.38,ORD-000105,Shipping charged to customer
JE-0000401,2023-02-12,2100,Sales Tax Payable,0.0,65.86,ORD-000105,Sales tax collected
JE-0000402,2023-02-12,4000,Product Sales,0.0,6408.09,ORD-000106,Order revenue
JE-0000403,2023-02-12,5000,Cost of Goods Sold,3174.66,0.0,ORD-000106,Order COGS
JE-0000404,2023-02-12,4100,Shipping Revenue,0.0,177.24,ORD-000106,Shipping charged to customer
JE-0000405,2023-02-12,2100,Sales Tax Payable,0.0,256.32,ORD-000106,Sales tax collected
JE-0000406,2023-02-12,4000,Product Sales,0.0,5043.09,ORD-000107,Order revenue
JE-0000407,2023-02-12,5000,Cost of Goods Sold,2295.93,0.0,ORD-000107,Order COGS
JE-0000408,2023-02-12,4100,Shipping Revenue,0.0,55.63,ORD-000107,Shipping charged to customer
JE-0000409,2023-02-12,4000,Product Sales,0.0,1269.09,ORD-000108,Order revenue
JE-0000410,2023-02-12,5000,Cost of Goods Sold,597.24,0.0,ORD-000108,Order COGS
JE-0000411,2023-02-12,4100,Shipping Revenue,0.0,58.35,ORD-000108,Shipping charged to customer
JE-0000412,2023-02-12,2100,Sales Tax Payable,0.0,50.76,ORD-000108,Sales tax collected
JE-0000413,2023-02-13,4000,Product Sales,0.0,858.18,ORD-000109,Order revenue
JE-0000414,2023-02-13,5000,Cost of Goods Sold,545.34,0.0,ORD-000109,Order COGS
JE-0000415,2023-02-13,4100,Shipping Revenue,0.0,13.65,ORD-000109,Shipping charged to customer
JE-0000416,2023-02-13,2100,Sales Tax Payable,0.0,53.64,ORD-000109,Sales tax collected
JE-0000417,2023-02-13,4000,Product Sales,0.0,1160.28,ORD-000110,Order revenue
JE-0000418,2023-02-13,5000,Cost of Goods Sold,466.89,0.0,ORD-000110,Order COGS
JE-0000419,2023-02-13,4100,Shipping Revenue,0.0,33.93,ORD-000110,Shipping charged to customer
JE-0000420,2023-02-13,2100,Sales Tax Payable,0.0,75.42,ORD-000110,Sales tax collected
JE-0000421,2023-02-13,4000,Product Sales,0.0,3767.0,ORD-000111,Order revenue
JE-0000422,2023-02-13,5000,Cost of Goods Sold,2045.6,0.0,ORD-000111,Order COGS
JE-0000423,2023-02-13,4100,Shipping Revenue,0.0,44.75,ORD-000111,Shipping charged to customer
JE-0000424,2023-02-13,2100,Sales Tax Payable,0.0,188.35,ORD-000111,Sales tax collected
JE-0000425,2023-02-14,4000,Product Sales,0.0,168.72,ORD-000112,Order revenue
JE-0000426,2023-02-14,5000,Cost of Goods Sold,117.9,0.0,ORD-000112,Order COGS
JE-0000427,2023-02-14,4100,Shipping Revenue,0.0,14.15,ORD-000112,Shipping charged to customer
JE-0000428,2023-02-14,2100,Sales Tax Payable,0.0,8.01,ORD-000112,Sales tax collected
JE-0000429,2023-02-14,4000,Product Sales,0.0,229.81,ORD-000113,Order revenue
JE-0000430,2023-02-14,5000,Cost of Goods Sold,118.82,0.0,ORD-000113,Order COGS
JE-0000431,2023-02-14,4100,Shipping Revenue,0.0,17.15,ORD-000113,Shipping charged to customer
JE-0000432,2023-02-14,2100,Sales Tax Payable,0.0,12.87,ORD-000113,Sales tax collected
JE-0000433,2023-02-14,4000,Product Sales,0.0,1804.18,ORD-000114,Order revenue
JE-0000434,2023-02-14,5000,Cost of Goods Sold,771.26,0.0,ORD-000114,Order COGS
JE-0000435,2023-02-14,4100,Shipping Revenue,0.0,45.07,ORD-000114,Shipping charged to customer
JE-0000436,2023-02-14,2100,Sales Tax Payable,0.0,87.5,ORD-000114,Sales tax collected
JE-0000437,2023-02-15,4000,Product Sales,0.0,3025.25,ORD-000115,Order revenue
JE-0000438,2023-02-15,5000,Cost of Goods Sold,1538.55,0.0,ORD-000115,Order COGS
JE-0000439,2023-02-15,4100,Shipping Revenue,0.0,41.58,ORD-000115,Shipping charged to customer
JE-0000440,2023-02-15,2100,Sales Tax Payable,0.0,189.08,ORD-000115,Sales tax collected
JE-0000441,2023-02-15,4000,Product Sales,0.0,3477.13,ORD-000116,Order revenue
JE-0000442,2023-02-15,5000,Cost of Goods Sold,1763.94,0.0,ORD-000116,Order COGS
JE-0000443,2023-02-15,4100,Shipping Revenue,0.0,84.4,ORD-000116,Shipping charged to customer
JE-0000444,2023-02-15,2100,Sales Tax Payable,0.0,139.09,ORD-000116,Sales tax collected
JE-0000445,2023-02-15,4000,Product Sales,0.0,1377.68,ORD-000117,Order revenue
JE-0000446,2023-02-15,5000,Cost of Goods Sold,650.16,0.0,ORD-000117,Order COGS
JE-0000447,2023-02-15,4100,Shipping Revenue,0.0,32.33,ORD-000117,Shipping charged to customer
JE-0000448,2023-02-15,2100,Sales Tax Payable,0.0,82.66,ORD-000117,Sales tax collected
JE-0000449,2023-02-15,4000,Product Sales,0.0,123.47,ORD-000118,Order revenue
JE-0000450,2023-02-15,5000,Cost of Goods Sold,82.67,0.0,ORD-000118,Order COGS
JE-0000451,2023-02-15,4100,Shipping Revenue,0.0,37.65,ORD-000118,Shipping charged to customer
JE-0000452,2023-02-15,2100,Sales Tax Payable,0.0,4.94,ORD-000118,Sales tax collected
JE-0000453,2023-02-15,4000,Product Sales,0.0,378.42,ORD-000119,Order revenue
JE-0000454,2023-02-15,5000,Cost of Goods Sold,194.58,0.0,ORD-000119,Order COGS
JE-0000455,2023-02-15,4100,Shipping Revenue,0.0,16.36,ORD-000119,Shipping charged to customer
JE-0000456,2023-02-15,2100,Sales Tax Payable,0.0,16.84,ORD-000119,Sales tax collected
JE-0000457,2023-02-16,4000,Product Sales,0.0,6942.61,ORD-000120,Order revenue
JE-0000458,2023-02-16,5000,Cost of Goods Sold,3315.92,0.0,ORD-000120,Order COGS
JE-0000459,2023-02-16,4100,Shipping Revenue,0.0,198.11,ORD-000120,Shipping charged to customer
JE-0000460,2023-02-16,2100,Sales Tax Payable,0.0,231.7,ORD-000120,Sales tax collected
JE-0000461,2023-02-16,4000,Product Sales,0.0,2498.81,ORD-000121,Order revenue
JE-0000462,2023-02-16,5000,Cost of Goods Sold,1066.94,0.0,ORD-000121,Order COGS
JE-0000463,2023-02-16,4100,Shipping Revenue,0.0,65.03,ORD-000121,Shipping charged to customer
JE-0000464,2023-02-16,2100,Sales Tax Payable,0.0,174.92,ORD-000121,Sales tax collected
JE-0000465,2023-02-16,4000,Product Sales,0.0,5595.56,ORD-000122,Order revenue
JE-0000466,2023-02-16,5000,Cost of Goods Sold,2890.58,0.0,ORD-000122,Order COGS
JE-0000467,2023-02-16,4100,Shipping Revenue,0.0,119.86,ORD-000122,Shipping charged to customer
JE-0000468,2023-02-16,2100,Sales Tax Payable,0.0,327.01,ORD-000122,Sales tax collected
JE-0000469,2023-02-18,4000,Product Sales,0.0,1374.47,ORD-000123,Order revenue
JE-0000470,2023-02-18,5000,Cost of Goods Sold,607.91,0.0,ORD-000123,Order COGS
JE-0000471,2023-02-18,4100,Shipping Revenue,0.0,91.26,ORD-000123,Shipping charged to customer
JE-0000472,2023-02-18,2100,Sales Tax Payable,0.0,39.86,ORD-000123,Sales tax collected
JE-0000473,2023-02-19,4000,Product Sales,0.0,1481.06,ORD-000124,Order revenue
JE-0000474,2023-02-19,5000,Cost of Goods Sold,745.52,0.0,ORD-000124,Order COGS
JE-0000475,2023-02-19,4100,Shipping Revenue,0.0,79.67,ORD-000124,Shipping charged to customer
JE-0000476,2023-02-19,2100,Sales Tax Payable,0.0,90.6,ORD-000124,Sales tax collected
JE-0000477,2023-02-19,4000,Product Sales,0.0,2527.17,ORD-000125,Order revenue
JE-0000478,2023-02-19,5000,Cost of Goods Sold,1028.75,0.0,ORD-000125,Order COGS
JE-0000479,2023-02-19,4100,Shipping Revenue,0.0,102.33,ORD-000125,Shipping charged to customer
JE-0000480,2023-02-19,2100,Sales Tax Payable,0.0,151.63,ORD-000125,Sales tax collected
JE-0000481,2023-02-20,4000,Product Sales,0.0,1904.77,ORD-000126,Order revenue
JE-0000482,2023-02-20,5000,Cost of Goods Sold,1190.64,0.0,ORD-000126,Order COGS
JE-0000483,2023-02-20,4100,Shipping Revenue,0.0,95.15,ORD-000126,Shipping charged to customer
JE-0000484,2023-02-20,2100,Sales Tax Payable,0.0,138.1,ORD-000126,Sales tax collected
JE-0000485,2023-02-20,4000,Product Sales,0.0,1079.28,ORD-000127,Order revenue
JE-0000486,2023-02-20,5000,Cost of Goods Sold,684.64,0.0,ORD-000127,Order COGS
JE-0000487,2023-02-20,4100,Shipping Revenue,0.0,22.72,ORD-000127,Shipping charged to customer
JE-0000488,2023-02-20,2100,Sales Tax Payable,0.0,51.27,ORD-000127,Sales tax collected
JE-0000489,2023-02-22,4000,Product Sales,0.0,7314.92,ORD-000128,Order revenue
JE-0000490,2023-02-22,5000,Cost of Goods Sold,3947.06,0.0,ORD-000128,Order COGS
JE-0000491,2023-02-22,4100,Shipping Revenue,0.0,374.93,ORD-000128,Shipping charged to customer
JE-0000492,2023-02-22,2100,Sales Tax Payable,0.0,420.03,ORD-000128,Sales tax collected
JE-0000493,2023-02-23,4000,Product Sales,0.0,2056.0,ORD-000129,Order revenue
JE-0000494,2023-02-23,5000,Cost of Goods Sold,1038.4,0.0,ORD-000129,Order COGS
JE-0000495,2023-02-23,4100,Shipping Revenue,0.0,38.8,ORD-000129,Shipping charged to customer
JE-0000496,2023-02-23,2100,Sales Tax Payable,0.0,128.5,ORD-000129,Sales tax collected
JE-0000497,2023-02-23,4000,Product Sales,0.0,3648.3,ORD-000130,Order revenue
JE-0000498,2023-02-23,5000,Cost of Goods Sold,1611.85,0.0,ORD-000130,Order COGS
JE-0000499,2023-02-23,4100,Shipping Revenue,0.0,43.96,ORD-000130,Shipping charged to customer
JE-0000500,2023-02-23,2100,Sales Tax Payable,0.0,218.9,ORD-000130,Sales tax collected
JE-0000501,2023-02-25,4000,Product Sales,0.0,1378.86,ORD-000131,Order revenue
JE-0000502,2023-02-25,5000,Cost of Goods Sold,712.92,0.0,ORD-000131,Order COGS
JE-0000503,2023-02-25,4100,Shipping Revenue,0.0,47.27,ORD-000131,Shipping charged to customer
JE-0000504,2023-02-25,2100,Sales Tax Payable,0.0,65.5,ORD-000131,Sales tax collected
JE-0000505,2023-02-25,4000,Product Sales,0.0,6241.24,ORD-000132,Order revenue
JE-0000506,2023-02-25,5000,Cost of Goods Sold,2665.3,0.0,ORD-000132,Order COGS
JE-0000507,2023-02-25,4100,Shipping Revenue,0.0,100.77,ORD-000132,Shipping charged to customer
JE-0000508,2023-02-25,2100,Sales Tax Payable,0.0,213.45,ORD-000132,Sales tax collected
JE-0000509,2023-02-25,4000,Product Sales,0.0,1243.76,ORD-000133,Order revenue
JE-0000510,2023-02-25,5000,Cost of Goods Sold,649.62,0.0,ORD-000133,Order COGS
JE-0000511,2023-02-25,4100,Shipping Revenue,0.0,40.56,ORD-000133,Shipping charged to customer
JE-0000512,2023-02-25,2100,Sales Tax Payable,0.0,49.75,ORD-000133,Sales tax collected
JE-0000513,2023-02-25,4000,Product Sales,0.0,4310.01,ORD-000134,Order revenue
JE-0000514,2023-02-25,5000,Cost of Goods Sold,1838.97,0.0,ORD-000134,Order COGS
JE-0000515,2023-02-25,4100,Shipping Revenue,0.0,70.97,ORD-000134,Shipping charged to customer
JE-0000516,2023-02-25,2100,Sales Tax Payable,0.0,172.4,ORD-000134,Sales tax collected
JE-0000517,2023-02-25,4000,Product Sales,0.0,1081.46,ORD-000135,Order revenue
JE-0000518,2023-02-25,5000,Cost of Goods Sold,498.91,0.0,ORD-000135,Order COGS
JE-0000519,2023-02-25,4100,Shipping Revenue,0.0,27.27,ORD-000135,Shipping charged to customer
JE-0000520,2023-02-25,2100,Sales Tax Payable,0.0,64.89,ORD-000135,Sales tax collected
JE-0000521,2023-02-25,4000,Product Sales,0.0,4505.39,ORD-000136,Order revenue
JE-0000522,2023-02-25,5000,Cost of Goods Sold,2727.59,0.0,ORD-000136,Order COGS
JE-0000523,2023-02-25,4100,Shipping Revenue,0.0,110.6,ORD-000136,Shipping charged to customer
JE-0000524,2023-02-25,2100,Sales Tax Payable,0.0,180.22,ORD-000136,Sales tax collected
JE-0000525,2023-02-25,4000,Product Sales,0.0,6712.47,ORD-000137,Order revenue
JE-0000526,2023-02-25,5000,Cost of Goods Sold,2746.77,0.0,ORD-000137,Order COGS
JE-0000527,2023-02-25,4100,Shipping Revenue,0.0,203.72,ORD-000137,Shipping charged to customer
JE-0000528,2023-02-25,2100,Sales Tax Payable,0.0,419.53,ORD-000137,Sales tax collected
JE-0000529,2023-02-25,4000,Product Sales,0.0,378.42,ORD-000138,Order revenue
JE-0000530,2023-02-25,5000,Cost of Goods Sold,194.58,0.0,ORD-000138,Order COGS
JE-0000531,2023-02-25,4100,Shipping Revenue,0.0,16.36,ORD-000138,Shipping charged to customer
JE-0000532,2023-02-25,2100,Sales Tax Payable,0.0,15.14,ORD-000138,Sales tax collected
JE-0000533,2023-02-25,4000,Product Sales,0.0,1641.74,ORD-000140,Order revenue
JE-0000534,2023-02-25,5000,Cost of Goods Sold,724.7,0.0,ORD-000140,Order COGS
