shipment_id,order_id,carrier,allocated_cost,allocation_pct
SHIP-001880,ORD-001938,DHL,199.44,1.0
SHIP-001881,ORD-001939,UPS,210.21,1.0
SHIP-001882,ORD-001940,DHL,161.29,1.0
SHIP-001883,ORD-001941,UPS,48.63,1.0
SHIP-001884,ORD-001942,Amazon Logistics,38.12,1.0
SHIP-001885,ORD-001943,USPS,75.04,1.0
SHIP-001886,ORD-001944,Amazon Logistics,11.71,1.0
SHIP-001887,ORD-001945,UPS,100.62,1.0
SHIP-001888,ORD-001946,FedEx,45.05,1.0
SHIP-001889,ORD-001947,Amazon Logistics,42.7,1.0
SHIP-001890,ORD-001948,FedEx,28.12,1.0
SHIP-001891,ORD-001949,Amazon Logistics,69.31,1.0
SHIP-001892,ORD-001950,USPS,16.48,1.0
SHIP-001893,ORD-001951,UPS,149.41,1.0
SHIP-001894,ORD-001952,USPS,10.23,1.0
SHIP-001895,ORD-001953,Amazon Logistics,9.25,1.0
SHIP-001896,ORD-001954,DHL,23.89,1.0
SHIP-001897,ORD-001955,Amazon Logistics,74.53,1.0
SHIP-001898,ORD-001956,Amazon Logistics,8.08,1.0
SHIP-001899,ORD-001957,USPS,74.82,1.0
SHIP-001900,ORD-001958,DHL,48.62,1.0
SHIP-001901,ORD-001959,FedEx,47.63,1.0
SHIP-001902,ORD-001960,UPS,87.5,1.0
SHIP-001903,ORD-001961,USPS,56.57,1.0
SHIP-001904,ORD-001962,DHL,127.27,1.0
SHIP-001905,ORD-001963,FedEx,26.45,1.0
SHIP-001906,ORD-001964,DHL,110.38,1.0
SHIP-001907,ORD-001965,UPS,45.4,1.0
SHIP-001908,ORD-001966,UPS,41.88,1.0
SHIP-001909,ORD-001967,Amazon Logistics,7.83,1.0
SHIP-001910,ORD-001968,UPS,62.24,1.0
SHIP-001911,ORD-001969,UPS,136.12,1.0
SHIP-001912,ORD-001970,DHL,105.12,1.0
SHIP-001913,ORD-001971,USPS,16.18,1.0
SHIP-001914,ORD-001972,UPS,129.46,1.0
SHIP-001915,ORD-001973,DHL,95.31,1.0
SHIP-001916,ORD-001974,UPS,13.12,1.0
SHIP-001917,ORD-001975,UPS,59.47,1.0
SHIP-001918,ORD-001976,DHL,127.44,1.0
SHIP-001919,ORD-001977,DHL,140.01,1.0
SHIP-001920,ORD-001978,DHL,104.91,1.0
SHIP-001921,ORD-001979,FedEx,79.11,1.0
SHIP-001922,ORD-001980,Amazon Logistics,33.62,1.0
SHIP-001923,ORD-001981,Amazon Logistics,50.88,1.0
SHIP-001924,ORD-001982,FedEx,99.85,1.0
SHIP-001925,ORD-001983,USPS,101.17,1.0
SHIP-001926,ORD-001984,USPS,57.15,1.0
SHIP-001927,ORD-001985,UPS,31.68,1.0
SHIP-001928,ORD-001986,USPS,9.53,1.0
SHIP-001929,ORD-001987,FedEx,38.45,1.0
SHIP-001930,ORD-001988,UPS,195.32,1.0
SHIP-001931,ORD-001989,FedEx,14.47,1.0
SHIP-001932,ORD-001990,DHL,28.67,1.0
SHIP-001933,ORD-001991,UPS,23.17,1.0
SHIP-001934,ORD-001992,UPS,48.96,1.0
SHIP-001935,ORD-001993,UPS,35.74,1.0
SHIP-001936,ORD-001994,UPS,14.42,1.0
SHIP-001937,ORD-001995,DHL,57.74,1.0
SHIP-001938,ORD-001996,Amazon Logistics,6.99,1.0
SHIP-001939,ORD-001997,FedEx,129.83,1.0
SHIP-001940,ORD-001998,UPS,78.44,1.0
SHIP-001941,ORD-001999,FedEx,173.83,1.0
SHIP-001942,ORD-002000,UPS,36.04,1.0
SHIP-001943,ORD-002001,USPS,114.09,1.0
SHIP-001944,ORD-002002,Amazon Logistics,16.45,1.0
SHIP-001945,ORD-002003,FedEx,20.85,1.0
SHIP-001946,ORD-002004,FedEx,65.8,1.0
SHIP-001947,ORD-002005,USPS,34.01,1.0
SHIP-001948,ORD-002006,FedEx,39.78,1.0
SHIP-001949,ORD-002007,Amazon Logistics,40.63,1.0
SHIP-001950,ORD-002008,UPS,73.4,1.0
SHIP-001951,ORD-002009,FedEx,176.17,1.0
SHIP-001952,ORD-002010,UPS,28.66,1.0
SHIP-001953,ORD-002011,UPS,92.9,1.0
SHIP-001954,ORD-002012,DHL,71.14,1.0
SHIP-001955,ORD-002013,USPS,80.19,1.0
SHIP-001956,ORD-002014,FedEx,65.52,1.0
SHIP-001957,ORD-002015,DHL,78.7,1.0
SHIP-001958,ORD-002016,UPS,73.96,1.0
SHIP-001959,ORD-002017,FedEx,41.33,1.0
SHIP-001960,ORD-002018,USPS,73.83,1.0
SHIP-001961,ORD-002019,DHL,12.76,1.0
SHIP-001962,ORD-002020,USPS,47.6,1.0
SHIP-001963,ORD-002021,FedEx,70.78,1.0
SHIP-001964,ORD-002022,Amazon Logistics,26.92,1.0
SHIP-001965,ORD-002023,USPS,18.81,1.0
SHIP-001966,ORD-002024,USPS,7.5,1.0
SHIP-001967,ORD-002025,UPS,28.31,1.0
SHIP-001968,ORD-002026,DHL,44.31,1.0
SHIP-001969,ORD-002027,UPS,17.94,1.0
SHIP-001970,ORD-002028,USPS,13.69,1.0
SHIP-001971,ORD-002029,FedEx,135.92,1.0
SHIP-001972,ORD-002030,USPS,19.7,1.0
SHIP-001973,ORD-002031,UPS,63.0,1.0
SHIP-001974,ORD-002032,USPS,12.52,1.0
SHIP-001975,ORD-002033,Amazon Logistics,24.94,1.0
SHIP-001976,ORD-002034,UPS,33.64,1.0
SHIP-001977,ORD-002035,DHL,215.13,1.0
SHIP-001978,ORD-002036,FedEx,181.59,1.0
SHIP-001979,ORD-002037,DHL,120.63,1.0
SHIP-001980,ORD-002038,UPS,45.19,1.0
SHIP-001981,ORD-002039,DHL,40.79,1.0
SHIP-001982,ORD-002040,USPS,136.99,1.0
SHIP-001983,ORD-002041,USPS,33.99,1.0
SHIP-001984,ORD-002042,DHL,42.33,1.0
SHIP-001985,ORD-002043,UPS,144.03,1.0
SHIP-001986,ORD-002044,FedEx,11.96,1.0
SHIP-001987,ORD-002045,Amazon Logistics,42.26,1.0
SHIP-001988,ORD-002046,USPS,44.45,1.0
SHIP-001989,ORD-002047,USPS,11.49,1.0
SHIP-001990,ORD-002048,Amazon Logistics,5.89,1.0
SHIP-001991,ORD-002049,USPS,110.14,1.0
SHIP-001992,ORD-002050,Amazon Logistics,41.79,1.0
SHIP-001993,ORD-002051,DHL,69.3,1.0
SHIP-001994,ORD-002052,USPS,80.02,1.0
SHIP-001995,ORD-002053,FedEx,71.0,1.0
SHIP-001996,ORD-002054,DHL,67.38,1.0
SHIP-001997,ORD-002055,DHL,23.38,1.0
SHIP-001998,ORD-002056,UPS,74.77,1.0
SHIP-001999,ORD-002057,DHL,161.87,1.0
SHIP-002000,ORD-002058,UPS,76.7,1.0
SHIP-002001,ORD-002059,Amazon Logistics,43.23,1.0
SHIP-002002,ORD-002060,DHL,33.07,1.0
SHIP-002003,ORD-002061,DHL,11.38,1.0
SHIP-002004,ORD-002062,UPS,94.85,1.0
SHIP-002005,ORD-002063,DHL,39.96,1.0
SHIP-002006,ORD-002064,Amazon Logistics,9.32,1.0
SHIP-002007,ORD-002065,DHL,243.26,1.0
SHIP-002008,ORD-002066,UPS,61.57,1.0
SHIP-002009,ORD-002067,USPS,46.46,1.0
SHIP-002010,ORD-002068,Amazon Logistics,121.45,1.0
SHIP-002011,ORD-002069,DHL,84.74,1.0
SHIP-002012,ORD-002070,UPS,17.06,1.0
SHIP-002013,ORD-002071,FedEx,159.21,1.0
SHIP-002014,ORD-002072,UPS,103.61,1.0
SHIP-002015,ORD-002074,UPS,149.78,1.0
SHIP-002016,ORD-002075,DHL,258.77,1.0
SHIP-002017,ORD-002076,DHL,112.83,1.0
SHIP-002018,ORD-002077,USPS,15.13,1.0
SHIP-002019,ORD-002078,UPS,149.6,1.0
SHIP-002020,ORD-002079,Amazon Logistics,56.41,1.0
SHIP-002021,ORD-002080,DHL,154.38,1.0
SHIP-002022,ORD-002081,USPS,48.79,1.0
SHIP-002023,ORD-002082,USPS,64.51,1.0
SHIP-002024,ORD-002083,FedEx,86.35,1.0
SHIP-002025,ORD-002084,USPS,14.25,1.0
SHIP-002026,ORD-002086,FedEx,15.66,1.0
SHIP-002027,ORD-002087,DHL,109.75,1.0
SHIP-002028,ORD-002088,UPS,45.66,1.0
SHIP-002029,ORD-002089,DHL,242.91,1.0
SHIP-002030,ORD-002090,DHL,126.61,1.0
SHIP-002031,ORD-002091,DHL,165.51,1.0
SHIP-002032,ORD-002092,FedEx,114.29,1.0
SHIP-002033,ORD-002093,USPS,65.72,1.0
SHIP-002034,ORD-002094,DHL,37.18,1.0
SHIP-002035,ORD-002095,Amazon Logistics,139.74,1.0
SHIP-002036,ORD-002096,UPS,111.25,1.0
SHIP-002037,ORD-002097,UPS,130.58,1.0
SHIP-002038,ORD-002098,UPS,21.93,1.0
SHIP-002039,ORD-002099,UPS,28.09,1.0
SHIP-002040,ORD-002100,USPS,12.48,1.0
SHIP-002041,ORD-002101,FedEx,145.88,1.0
SHIP-002042,ORD-002102,FedEx,55.26,1.0
SHIP-002043,ORD-002103,USPS,33.61,1.0
SHIP-002044,ORD-002104,USPS,18.43,1.0
SHIP-002045,ORD-002105,Amazon Logistics,17.05,1.0
SHIP-002046,ORD-002106,UPS,93.41,1.0
SHIP-002047,ORD-002107,UPS,21.8,1.0
SHIP-002048,ORD-002108,USPS,80.03,1.0
SHIP-002049,ORD-002109,USPS,136.18,1.0
SHIP-002050,ORD-002110,Amazon Logistics,24.96,1.0
SHIP-002051,ORD-002111,FedEx,31.42,1.0
SHIP-002052,ORD-002113,FedEx,110.47,1.0
SHIP-002053,ORD-002114,Amazon Logistics,38.2,1.0
SHIP-002054,ORD-002115,FedEx,26.05,1.0
SHIP-002055,ORD-002116,USPS,43.66,1.0
SHIP-002056,ORD-002117,USPS,94.4,1.0
SHIP-002057,ORD-002118,USPS,39.94,1.0
SHIP-002058,ORD-002119,USPS,156.25,1.0
SHIP-002059,ORD-002120,UPS,17.12,1.0
SHIP-002060,ORD-002121,DHL,14.25,1.0
SHIP-002061,ORD-002122,USPS,110.21,1.0
SHIP-002062,ORD-002123,UPS,131.8,1.0
SHIP-002063,ORD-002124,UPS,112.14,1.0
SHIP-002064,ORD-002125,Amazon Logistics,23.71,1.0
SHIP-002065,ORD-002126,USPS,57.0,1.0
SHIP-002066,ORD-002127,USPS,26.19,1.0
SHIP-002067,ORD-002128,Amazon Logistics,7.92,1.0
SHIP-002068,ORD-002129,Amazon Logistics,7.86,1.0
SHIP-002069,ORD-002130,DHL,36.31,1.0
SHIP-002070,ORD-002131,DHL,174.37,1.0
SHIP-002071,ORD-002132,USPS,71.65,1.0
SHIP-002072,ORD-002133,Amazon Logistics,21.39,1.0
SHIP-002073,ORD-002134,FedEx,70.38,1.0
SHIP-002074,ORD-002135,USPS,106.42,1.0
SHIP-002075,ORD-002136,FedEx,131.48,1.0
SHIP-002076,ORD-002137,DHL,84.23,1.0
SHIP-002077,ORD-002138,USPS,76.5,1.0
SHIP-002078,ORD-002139,FedEx,123.56,1.0
SHIP-002079,ORD-002140,USPS,57.52,1.0
SHIP-002080,ORD-002141,UPS,97.4,1.0
SHIP-002081,ORD-002142,USPS,20.63,1.0
SHIP-002082,ORD-002143,FedEx,60.66,1.0
SHIP-002083,ORD-002144,FedEx,40.29,1.0
SHIP-002084,ORD-002145,FedEx,49.49,1.0
SHIP-002085,ORD-002146,FedEx,30.71,1.0
SHIP-002086,ORD-002147,FedEx,46.59,1.0
SHIP-002087,ORD-002148,Amazon Logistics,69.16,1.0
SHIP-002088,ORD-002149,USPS,151.36,1.0
SHIP-002089,ORD-002150,UPS,72.03,1.0
SHIP-002090,ORD-002151,FedEx,65.52,1.0
SHIP-002091,ORD-002152,DHL,233.2,1.0
SHIP-002092,ORD-002153,DHL,73.05,1.0
SHIP-002093,ORD-002154,FedEx,86.01,1.0
SHIP-002094,ORD-002155,UPS,41.84,1.0
SHIP-002095,ORD-002156,UPS,19.42,1.0
SHIP-002096,ORD-002157,DHL,16.12,1.0
SHIP-002097,ORD-002158,UPS,8.82,1.0
SHIP-002098,ORD-002159,USPS,8.68,1.0
SHIP-002099,ORD-002160,FedEx,66.12,1.0
SHIP-002100,ORD-002161,UPS,37.98,1.0
SHIP-002101,ORD-002163,UPS,66.22,1.0
SHIP-002102,ORD-002164,FedEx,165.11,1.0
SHIP-002103,ORD-002165,UPS,22.84,1.0
SHIP-002104,ORD-002166,Amazon Logistics,20.99,1.0
SHIP-002105,ORD-002167,USPS,21.17,1.0
SHIP-002106,ORD-002168,Amazon Logistics,30.0,1.0
SHIP-002107,ORD-002169,FedEx,147.12,1.0
SHIP-002108,ORD-002170,FedEx,80.87,1.0
SHIP-002109,ORD-002171,FedEx,114.21,1.0
SHIP-002110,ORD-002172,FedEx,203.16,1.0
SHIP-002111,ORD-002173,USPS,7.98,1.0
SHIP-002112,ORD-002175,FedEx,82.95,1.0
SHIP-002113,ORD-002176,DHL,50.18,1.0
SHIP-002114,ORD-002177,Amazon Logistics,11.15,1.0
SHIP-002115,ORD-002178,DHL,122.8,1.0
SHIP-002116,ORD-002179,FedEx,76.4,1.0
SHIP-002117,ORD-002180,DHL,86.19,1.0
SHIP-002118,ORD-002181,DHL,15.78,1.0
SHIP-002119,ORD-002182,Amazon Logistics,29.0,1.0
SHIP-002120,ORD-002183,Amazon Logistics,18.3,1.0
SHIP-002121,ORD-002184,DHL,165.94,1.0
SHIP-002122,ORD-002185,UPS,45.91,1.0
SHIP-002123,ORD-002186,DHL,108.57,1.0
SHIP-002124,ORD-002187,UPS,53.97,1.0
SHIP-002125,ORD-002188,UPS,202.11,1.0
SHIP-002126,ORD-002189,USPS,24.41,1.0
SHIP-002127,ORD-002190,Amazon Logistics,38.52,1.0
SHIP-002128,ORD-002191,DHL,206.74,1.0
SHIP-002129,ORD-002192,USPS,147.35,1.0
SHIP-002130,ORD-002193,USPS,42.22,1.0
SHIP-002131,ORD-002194,DHL,283.58,1.0
SHIP-002132,ORD-002195,UPS,132.44,1.0
SHIP-002133,ORD-002196,Amazon Logistics,8.84,1.0
SHIP-002134,ORD-002197,Amazon Logistics,36.83,1.0
SHIP-002135,ORD-002198,FedEx,11.61,1.0
SHIP-002136,ORD-002199,UPS,60.02,1.0
SHIP-002137,ORD-002201,Amazon Logistics,6.41,1.0
SHIP-002138,ORD-002202,FedEx,58.11,1.0
SHIP-002139,ORD-002203,UPS,165.29,1.0
SHIP-002140,ORD-002204,UPS,66.74,1.0
SHIP-002141,ORD-002205,Amazon Logistics,10.32,1.0
SHIP-002142,ORD-002206,DHL,30.17,1.0
SHIP-002143,ORD-002207,UPS,63.7,1.0
SHIP-002144,ORD-002208,USPS,25.97,1.0
SHIP-002145,ORD-002210,FedEx,185.55,1.0
SHIP-002146,ORD-002211,DHL,102.4,1.0
SHIP-002147,ORD-002212,UPS,35.64,1.0
SHIP-002148,ORD-002213,USPS,54.09,1.0
SHIP-002149,ORD-002214,DHL,161.73,1.0
SHIP-002150,ORD-002215,Amazon Logistics,27.87,1.0
SHIP-002151,ORD-002216,USPS,92.97,1.0
SHIP-002152,ORD-002217,DHL,36.91,1.0
SHIP-002153,ORD-002218,DHL,81.77,1.0
SHIP-002154,ORD-002219,USPS,81.28,1.0
SHIP-002155,ORD-002220,USPS,86.99,1.0
SHIP-002156,ORD-002221,USPS,63.23,1.0
SHIP-002157,ORD-002222,FedEx,94.26,1.0
SHIP-002158,ORD-002223,FedEx,20.23,1.0
SHIP-002159,ORD-002224,UPS,72.42,1.0
SHIP-002160,ORD-002225,UPS,48.98,1.0
SHIP-002161,ORD-002226,FedEx,123.37,1.0
SHIP-002162,ORD-002227,USPS,15.62,1.0
SHIP-002163,ORD-002228,FedEx,16.14,1.0
SHIP-002164,ORD-002229,FedEx,30.71,1.0
SHIP-002165,ORD-002230,DHL,88.61,1.0
SHIP-002166,ORD-002231,USPS,32.72,1.0
SHIP-002167,ORD-002232,USPS,14.15,1.0
SHIP-002168,ORD-002233,USPS,43.82,1.0
SHIP-002169,ORD-002234,DHL,18.31,1.0
SHIP-002170,ORD-002235,USPS,16.11,1.0
SHIP-002171,ORD-002236,UPS,51.94,1.0
SHIP-002172,ORD-002237,USPS,32.14,1.0
SHIP-002173,ORD-002238,FedEx,85.03,1.0
SHIP-002174,ORD-002239,FedEx,115.26,1.0
SHIP-002175,ORD-002240,USPS,49.12,1.0
SHIP-002176,ORD-002241,FedEx,67.59,1.0
SHIP-002177,ORD-002242,Amazon Logistics,24.52,1.0
SHIP-002178,ORD-002243,DHL,16.74,1.0
SHIP-002179,ORD-002244,USPS,32.06,1.0
SHIP-002180,ORD-002245,DHL,34.12,1.0
SHIP-002181,ORD-002246,Amazon Logistics,41.1,1.0
SHIP-002182,ORD-002247,UPS,78.45,1.0
SHIP-002183,ORD-002248,UPS,83.89,1.0
SHIP-002184,ORD-002249,Amazon Logistics,47.56,1.0
SHIP-002185,ORD-002250,USPS,125.62,1.0
SHIP-002186,ORD-002251,UPS,77.4,1.0
SHIP-002187,ORD-002252,FedEx,231.7,1.0
SHIP-002188,ORD-002253,Amazon Logistics,37.66,1.0
SHIP-002189,ORD-002254,FedEx,28.3,1.0
SHIP-002190,ORD-002255,Amazon Logistics,10.32,1.0
SHIP-002191,ORD-002256,UPS,56.99,1.0
SHIP-002192,ORD-002257,UPS,86.5,1.0
SHIP-002193,ORD-002258,Amazon Logistics,11.6,1.0
SHIP-002194,ORD-002259,Amazon Logistics,28.23,1.0
SHIP-002195,ORD-002260,FedEx,140.49,1.0
SHIP-002196,ORD-002261,USPS,58.32,1.0
SHIP-002197,ORD-002262,DHL,98.67,1.0
SHIP-002198,ORD-002263,UPS,29.98,1.0
SHIP-002199,ORD-002264,UPS,58.06,1.0
SHIP-002200,ORD-002265,UPS,90.0,1.0
SHIP-002201,ORD-002266,Amazon Logistics,29.08,1.0
SHIP-002202,ORD-002267,Amazon Logistics,13.61,1.0
SHIP-002203,ORD-002268,UPS,62.52,1.0
SHIP-002204,ORD-002269,USPS,58.84,1.0
SHIP-002205,ORD-002270,DHL,78.78,1.0
SHIP-002206,ORD-002271,FedEx,40.95,1.0
SHIP-002207,ORD-002272,USPS,50.21,1.0
SHIP-002208,ORD-002273,DHL,155.59,1.0
SHIP-002209,ORD-002274,Amazon Logistics,25.46,1.0
SHIP-002210,ORD-002275,USPS,31.48,1.0
SHIP-002211,ORD-002276,Amazon Logistics,28.57,1.0
SHIP-002212,ORD-002277,FedEx,104.92,1.0
SHIP-002213,ORD-002278,DHL,9.91,1.0
SHIP-002214,ORD-002279,UPS,67.13,1.0
SHIP-002215,ORD-002280,FedEx,60.16,1.0
SHIP-002216,ORD-002281,FedEx,71.79,1.0
SHIP-002217,ORD-002282,DHL,62.76,1.0
SHIP-002218,ORD-002283,FedEx,51.2,1.0
SHIP-002219,ORD-002284,UPS,41.8,1.0
SHIP-002220,ORD-002285,DHL,102.61,1.0
SHIP-002221,ORD-002286,UPS,23.73,1.0
SHIP-002222,ORD-002287,DHL,194.2,1.0
SHIP-002223,ORD-002288,DHL,13.14,1.0
SHIP-002224,ORD-002289,USPS,19.9,1.0
SHIP-002225,ORD-002290,DHL,50.89,1.0
SHIP-002226,ORD-002291,USPS,69.6,1.0
SHIP-002227,ORD-002292,UPS,38.45,1.0
SHIP-002228,ORD-002293,FedEx,60.58,1.0
SHIP-002229,ORD-002294,USPS,22.72,1.0
SHIP-002230,ORD-002295,DHL,75.13,1.0
SHIP-002231,ORD-002296,USPS,24.58,1.0
SHIP-002232,ORD-002297,DHL,103.83,1.0
SHIP-002233,ORD-002298,FedEx,96.76,1.0
SHIP-002234,ORD-002299,DHL,26.6,1.0
SHIP-002235,ORD-002300,DHL,20.32,1.0
SHIP-002236,ORD-002301,UPS,51.35,1.0
SHIP-002237,ORD-002302,UPS,77.28,1.0
SHIP-002238,ORD-002303,USPS,25.1,1.0
SHIP-002239,ORD-002304,USPS,140.54,1.0
SHIP-002240,ORD-002305,DHL,60.97,1.0
SHIP-002241,ORD-002306,FedEx,49.44,1.0
SHIP-002242,ORD-002307,FedEx,32.85,1.0
SHIP-002243,ORD-002308,Amazon Logistics,58.85,1.0
SHIP-002244,ORD-002309,USPS,70.4,1.0
SHIP-002245,ORD-002310,Amazon Logistics,41.7,1.0
SHIP-002246,ORD-002311,DHL,82.2,1.0
SHIP-002247,ORD-002312,Amazon Logistics,27.77,1.0
SHIP-002248,ORD-002313,FedEx,51.66,1.0
SHIP-002249,ORD-002314,FedEx,11.43,1.0
SHIP-002250,ORD-002315,USPS,7.93,1.0
SHIP-002251,ORD-002316,FedEx,78.21,1.0
SHIP-002252,ORD-002317,DHL,136.85,1.0
SHIP-002253,ORD-002318,Amazon Logistics,13.9,1.0
SHIP-002254,ORD-002319,Amazon Logistics,60.46,1.0
SHIP-002255,ORD-002320,Amazon Logistics,75.63,1.0
SHIP-002256,ORD-002321,USPS,28.33,1.0
SHIP-002257,ORD-002322,UPS,61.46,1.0
SHIP-002258,ORD-002323,FedEx,117.37,1.0
SHIP-002259,ORD-002324,USPS,45.55,1.0
SHIP-002260,ORD-002326,UPS,123.56,1.0
SHIP-002261,ORD-002328,UPS,183.72,1.0
SHIP-002262,ORD-002329,DHL,67.49,1.0
SHIP-002263,ORD-002330,Amazon Logistics,53.0,1.0
SHIP-002264,ORD-002331,Amazon Logistics,53.7,1.0
SHIP-002265,ORD-002332,FedEx,8.83,1.0
SHIP-002266,ORD-002333,FedEx,28.1,1.0
SHIP-002267,ORD-002334,DHL,120.73,1.0
SHIP-002268,ORD-002335,Amazon Logistics,52.75,1.0
SHIP-002269,ORD-002336,FedEx,86.98,1.0
SHIP-002270,ORD-002337,UPS,58.94,1.0
SHIP-002271,ORD-002338,USPS,11.99,1.0
SHIP-002272,ORD-002339,DHL,210.12,1.0
SHIP-002273,ORD-002340,Amazon Logistics,22.24,1.0
SHIP-002274,ORD-002341,UPS,63.89,1.0
SHIP-002275,ORD-002342,FedEx,90.85,1.0
SHIP-002276,ORD-002343,UPS,157.74,1.0
SHIP-002277,ORD-002344,FedEx,158.37,1.0
SHIP-002278,ORD-002345,UPS,54.54,1.0
SHIP-002279,ORD-002346,UPS,52.93,1.0
SHIP-002280,ORD-002347,USPS,34.85,1.0
SHIP-002281,ORD-002348,Amazon Logistics,63.73,1.0
SHIP-002282,ORD-002349,Amazon Logistics,73.0,1.0
SHIP-002283,ORD-002350,DHL,10.11,1.0
SHIP-002284,ORD-002351,Amazon Logistics,8.84,1.0
SHIP-002285,ORD-002352,DHL,177.88,1.0
SHIP-002286,ORD-002353,FedEx,116.59,1.0
SHIP-002287,ORD-002354,UPS,64.05,1.0
SHIP-002288,ORD-002355,FedEx,25.35,1.0
SHIP-002289,ORD-002356,UPS,44.36,1.0
SHIP-002290,ORD-002357,Amazon Logistics,49.59,1.0
SHIP-002291,ORD-002358,UPS,42.84,1.0
SHIP-002292,ORD-002359,FedEx,33.14,1.0
SHIP-002293,ORD-002360,UPS,88.1,1.0
SHIP-002294,ORD-002361,USPS,94.45,1.0
SHIP-002295,ORD-002362,FedEx,92.86,1.0
SHIP-002296,ORD-002363,USPS,70.27,1.0
SHIP-002297,ORD-002364,USPS,45.45,1.0
SHIP-002298,ORD-002365,FedEx,92.4,1.0
SHIP-002299,ORD-002366,Amazon Logistics,45.57,1.0
SHIP-002300,ORD-002367,UPS,21.12,1.0
SHIP-002301,ORD-002368,Amazon Logistics,7.97,1.0
SHIP-002302,ORD-002369,DHL,83.95,1.0
SHIP-002303,ORD-002370,DHL,151.42,1.0
SHIP-002304,ORD-002371,Amazon Logistics,9.27,1.0
SHIP-002305,ORD-002372,Amazon Logistics,6.12,1.0
SHIP-002306,ORD-002373,UPS,41.34,1.0
SHIP-002307,ORD-002374,UPS,37.68,1.0
SHIP-002308,ORD-002375,UPS,54.36,1.0
SHIP-002309,ORD-002376,Amazon Logistics,16.18,1.0
SHIP-002310,ORD-002377,UPS,68.17,1.0
SHIP-002311,ORD-002378,DHL,16.07,1.0
SHIP-002312,ORD-002379,Amazon Logistics,29.54,1.0
SHIP-002313,ORD-002380,Amazon Logistics,35.34,1.0
SHIP-002314,ORD-002381,DHL,19.44,1.0
SHIP-002315,ORD-002382,USPS,154.0,1.0
SHIP-002316,ORD-002383,Amazon Logistics,103.69,1.0
SHIP-002317,ORD-002384,DHL,102.66,1.0
SHIP-002318,ORD-002385,DHL,33.26,1.0
SHIP-002319,ORD-002386,Amazon Logistics,33.5,1.0
SHIP-002320,ORD-002387,USPS,66.72,1.0
SHIP-002321,ORD-002388,USPS,29.6,1.0
SHIP-002322,ORD-002389,DHL,239.61,1.0
SHIP-002323,ORD-002390,DHL,142.13,1.0
SHIP-002324,ORD-002391,FedEx,17.68,1.0
SHIP-002325,ORD-002392,FedEx,109.26,1.0
SHIP-002326,ORD-002393,USPS,91.15,1.0
SHIP-002327,ORD-002394,USPS,51.12,1.0
SHIP-002328,ORD-002395,DHL,14.13,1.0
SHIP-002329,ORD-002396,USPS,183.96,1.0
SHIP-002330,ORD-002397,FedEx,104.03,1.0
SHIP-002331,ORD-002398,DHL,71.62,1.0
SHIP-002332,ORD-002399,USPS,16.44,1.0
SHIP-002333,ORD-002400,Amazon Logistics,48.67,1.0
SHIP-002334,ORD-002401,USPS,8.68,1.0
SHIP-002335,ORD-002402,USPS,72.35,1.0
SHIP-002336,ORD-002403,UPS,126.26,1.0
SHIP-002337,ORD-002404,Amazon Logistics,28.74,1.0
SHIP-002338,ORD-002405,DHL,29.06,1.0
SHIP-002339,ORD-002406,FedEx,165.5,1.0
SHIP-002340,ORD-002407,Amazon Logistics,59.76,1.0
SHIP-002341,ORD-002408,UPS,183.8,1.0
SHIP-002342,ORD-002409,DHL,28.22,1.0
SHIP-002343,ORD-002410,USPS,7.41,1.0
SHIP-002344,ORD-002411,UPS,43.32,1.0
SHIP-002345,ORD-002412,DHL,69.18,1.0
SHIP-002346,ORD-002413,Amazon Logistics,66.83,1.0
SHIP-002347,ORD-002414,DHL,101.84,1.0
SHIP-002348,ORD-002415,DHL,277.32,1.0
SHIP-002349,ORD-002416,DHL,73.66,1.0
SHIP-002350,ORD-002417,DHL,66.93,1.0
SHIP-002351,ORD-002418,Amazon Logistics,53.45,1.0
SHIP-002352,ORD-002419,USPS,89.67,1.0
SHIP-002353,ORD-002420,UPS,123.7,1.0
SHIP-002354,ORD-002421,UPS,130.85,1.0
SHIP-002355,ORD-002422,FedEx,47.02,1.0
SHIP-002356,ORD-002423,DHL,56.05,1.0
SHIP-002357,ORD-002424,UPS,66.36,1.0
SHIP-002358,ORD-002425,UPS,20.27,1.0
SHIP-002359,ORD-002426,USPS,81.77,1.0
SHIP-002360,ORD-002427,UPS,27.7,1.0
SHIP-002361,ORD-002428,UPS,181.7,1.0
SHIP-002362,ORD-002429,UPS,35.66,1.0
SHIP-002363,ORD-002431,USPS,70.62,1.0
SHIP-002364,ORD-002432,USPS,69.29,1.0
SHIP-002365,ORD-002433,Amazon Logistics,72.75,1.0
SHIP-002366,ORD-002435,USPS,45.68,1.0
SHIP-002367,ORD-002436,FedEx,70.24,1.0
SHIP-002368,ORD-002437,FedEx,114.68,1.0
SHIP-002369,ORD-002438,FedEx,141.04,1.0
SHIP-002370,ORD-002439,DHL,83.51,1.0
SHIP-002371,ORD-002440,USPS,31.16,1.0
SHIP-002372,ORD-002441,Amazon Logistics,72.47,1.0
SHIP-002373,ORD-002442,UPS,32.81,1.0
SHIP-002374,ORD-002443,UPS,49.9,1.0
SHIP-002375,ORD-002444,UPS,39.49,1.0
SHIP-002376,ORD-002445,FedEx,14.75,1.0
SHIP-002377,ORD-002446,DHL,11.13,1.0
